"dataset","response_mean","response_sd","predictors","k_fold","test_mean","test_sd","mse","std_mse","std_mse_sqrt","num_training_samples","num_coefficients","r_sq","r_sq_adj"
"60",2,1.46384205856256,0.236207819202635,"TTFFTF",1,1.43478260869565,0.19322161776773,0.033146035243361,0.171544134793476,0.414178868115547,196,4,0.0596341054391974,0.0449408883366849
"61",2,1.46384205856256,0.236207819202635,"FFTFTF",1,1.43478260869565,0.19322161776773,0.0354718614374461,0.183581225782337,0.428463797516589,196,3,0.0402905704327064,0.0303453949967758
"62",2,1.46384205856256,0.236207819202635,"TFTFTF",1,1.43478260869565,0.19322161776773,0.0354538795329415,0.183488162155646,0.428355182244415,196,4,0.0402988329146096,0.0253035021789003
"63",2,1.46384205856256,0.236207819202635,"FTTFTF",1,1.43478260869565,0.19322161776773,0.0339304602138729,0.175603851193609,0.419051131956005,196,4,0.0549046143693202,0.0401374989688409
"64",2,1.46384205856256,0.236207819202635,"TTTFTF",1,1.43478260869565,0.19322161776773,0.0332320717268752,0.17198940838402,0.414716057543014,196,5,0.0597384626798662,0.0400471215841567
"65",2,1.46384205856256,0.236207819202635,"FFFTTF",1,1.43478260869565,0.19322161776773,0.0357995865205612,0.185277335601214,0.430438538703511,196,3,0.0466274253896243,0.036747916844439
"66",2,1.46384205856256,0.236207819202635,"TFFTTF",1,1.43478260869565,0.19322161776773,0.0355968929373359,0.184228314350036,0.429218259572023,196,4,0.0475179102839929,0.0326353776321803
"67",2,1.46384205856256,0.236207819202635,"FTFTTF",1,1.43478260869565,0.19322161776773,0.0342263864254831,0.177135388994757,0.420874552562586,196,4,0.0688050289832651,0.0542551075611286
"68",2,1.46384205856256,0.236207819202635,"TTFTTF",1,1.43478260869565,0.19322161776773,0.032651808386396,0.168986310970889,0.411079446057437,196,5,0.0934706145509679,0.0744857059551766
"69",2,1.46384205856256,0.236207819202635,"FFTTTF",1,1.43478260869565,0.19322161776773,0.03570072324056,0.184765678152408,0.429843783428826,196,4,0.0471561131218553,0.0322679273893843
"70",2,1.46384205856256,0.236207819202635,"TFTTTF",1,1.43478260869565,0.19322161776773,0.035451865447574,0.183477738449485,0.428343014941863,196,5,0.0482615978444021,0.0283299035584209
"71",2,1.46384205856256,0.236207819202635,"FTTTTF",1,1.43478260869565,0.19322161776773,0.0339773458718246,0.175846503431456,0.419340557818411,196,5,0.0705415869110665,0.0510764892547538
"72",2,1.46384205856256,0.236207819202635,"TTTTTF",1,1.43478260869565,0.19322161776773,0.0319390256580987,0.165297372142347,0.406567795259716,196,6,0.101201288775906,0.0775486911121139
"73",2,1.46384205856256,0.236207819202635,"FFFFFT",1,1.43478260869565,0.19322161776773,0.0366902243460624,0.189886746472475,0.435759964283635,196,2,0.0330418553837809,0.0280575350507076
"74",2,1.46384205856256,0.236207819202635,"TFFFFT",1,1.43478260869565,0.19322161776773,0.0357960410286933,0.185258986247198,0.430417223455565,196,3,0.0403296183387289,0.0303848475443116
"75",2,1.46384205856256,0.236207819202635,"FTFFFT",1,1.43478260869565,0.19322161776773,0.0359849206765946,0.186236514797489,0.431551288721849,196,3,0.0385414441265582,0.028578143029424
"76",2,1.46384205856256,0.236207819202635,"TTFFFT",1,1.43478260869565,0.19322161776773,0.0341753091046775,0.176871043206766,0.420560391866336,196,4,0.0576372541713165,0.0429128362677433
"77",2,1.46384205856256,0.236207819202635,"FFTFFT",1,1.43478260869565,0.19322161776773,0.0368146075449148,0.190530479820169,0.436497972297889,196,3,0.0332611839697336,0.023243165150767
"78",2,1.46384205856256,0.236207819202635,"TFTFFT",1,1.43478260869565,0.19322161776773,0.0359130780889122,0.185864700357094,0.431120285253541,196,4,0.0405376896312251,0.0255460910317129
"79",2,1.46384205856256,0.236207819202635,"FTTFFT",1,1.43478260869565,0.19322161776773,0.0361227731078469,0.186949956869059,0.432377100306039,196,4,0.0387669019702985,0.0237476348135844
"80",2,1.46384205856256,0.236207819202635,"TTTFFT",1,1.43478260869565,0.19322161776773,0.034312386684711,0.177580475109972,0.421402984220535,196,5,0.0578479172212052,0.038116983550445
"81",2,1.46384205856256,0.236207819202635,"FFFTFT",1,1.43478260869565,0.19322161776773,0.0368296583275237,0.190608373705867,0.436587189122478,196,3,0.035451964306101,0.0254566478740398
"82",2,1.46384205856256,0.236207819202635,"TFFTFT",1,1.43478260869565,0.19322161776773,0.035653995153275,0.184523841406474,0.429562383602748,196,4,0.0459127612620219,0.0310051481567409
"83",2,1.46384205856256,0.236207819202635,"FTFTFT",1,1.43478260869565,0.19322161776773,0.0360377735463568,0.186510049769263,0.431868093020615,196,4,0.0444952903313561,0.0295655292427836
"84",2,1.46384205856256,0.236207819202635,"TTFTFT",1,1.43478260869565,0.19322161776773,0.0330929071767047,0.171269175566501,0.413846802049382,196,5,0.0871722094741339,0.0680553971071
"85",2,1.46384205856256,0.236207819202635,"FFTTFT",1,1.43478260869565,0.19322161776773,0.0367923896566727,0.19041549326484,0.436366237540028,196,4,0.0354793712738034,0.0204087364499566
"86",2,1.46384205856256,0.236207819202635,"TFTTFT",1,1.43478260869565,0.19322161776773,0.0354978433863647,0.183715692873643,0.428620686474233,196,5,0.0462479402776439,0.0262740751525683
"87",2,1.46384205856256,0.236207819202635,"FTTTFT",1,1.43478260869565,0.19322161776773,0.0358722456892596,0.185653376178546,0.430875128289561,196,5,0.0448665041125956,0.0248637083872049
"88",2,1.46384205856256,0.236207819202635,"TTTTFT",1,1.43478260869565,0.19322161776773,0.0322306205814254,0.166806493775295,0.408419507094477,196,6,0.0936424945736189,0.0697909812729245
"89",2,1.46384205856256,0.236207819202635,"FFFFTT",1,1.43478260869565,0.19322161776773,0.0356131052551444,0.184312219650052,0.429315990442998,196,3,0.0421905087965021,0.0322650218410254
"90",2,1.46384205856256,0.236207819202635,"TFFFTT",1,1.43478260869565,0.19322161776773,0.0354615734477276,0.183527981275654,0.428401658815246,196,4,0.0433508014975311,0.0284031577709301
"91",2,1.46384205856256,0.236207819202635,"FTFFTT",1,1.43478260869565,0.19322161776773,0.0338965381149062,0.17542829061525,0.418841605640188,196,4,0.0548248579672057,0.0400564963729433
"92",2,1.46384205856256,0.236207819202635,"TTFFTT",1,1.43478260869565,0.19322161776773,0.0334852740812564,0.173299832948862,0.416292965288704,196,5,0.0615318587293275,0.0418780756660674
"93",2,1.46384205856256,0.236207819202635,"FFTFTT",1,1.43478260869565,0.19322161776773,0.0356980455378089,0.184751819957957,0.429827663090636,196,4,0.0423146604958197,0.027350827066067
"94",2,1.46384205856256,0.236207819202635,"TFTFTT",1,1.43478260869565,0.19322161776773,0.0355534977041421,0.184003726471645,0.42895655545946,196,5,0.0434938710511187,0.0234623290836028
"95",2,1.46384205856256,0.236207819202635,"FTTFTT",1,1.43478260869565,0.19322161776773,0.0339822931673518,0.17587210768622,0.41937108589675,196,5,0.0549238139818122,0.0351316425468763
