"dataset" "k_fold" "response_mean" "response_sd" "num_training_samples" "superset_num_coefficients" "superset_predictor_matrix" "added_predictor" "added_predictor_coefficient" "added_predictor_pvalue" "superset_anova_pvalue" "superset_mse" "superset_test_sd" "mse_diff" "mse_ratio" "std_mse_diff" "std_mse_ratio" "superset_r_sq" "superset_r_sq_adj" "r_sq_diff" "r_sq_ratio" "r_sq_adj_diff" "r_sq_adj_ratio" "aic_diff" "aic_ratio" "aic_corrected_diff" "aic_corrected_ratio" "bic_diff" "bic_ratio" "superset_normality_pvalue" "normality_pvalue_diff" "normality_pvalue_ratio" "added_predictor_vif" "mean_vif" "max_vif" "null_ptransform_pvalue" "response_est_ptransform" "added_predictor_est_ptransform"
"11" 1 1 0.240195055786419 0.230578720230437 1488 4 "111" "CAC" 0.289751471840199 1.66630432831826e-147 0.445141525466994 0.000509372838965172 0.210314492487838 0.000252177409775828 1.49507431587468 0.00119904913252904 1.49507431587468 0.990118208609886 0.990098231942655 -0.00563052242390583 0.994313282621263 -0.00563143776181196 0.994312243391484 668.999222982906 0.940424656254732 668.983012307743 0.940425799343652 663.694034767512 0.940785190390818 1.13684203413401e-10 5.05801416736288e-10 5.44917940707199 12.6499566236947 61.2754609395441 104.054096410483 1 0.666674822316883 0.410579396384408
"12" 1 1 0.240195055786419 0.230578720230437 1488 4 "111" "SMI" 0.70558106595535 2.42667234736877e-145 0.43694604327182 0.000509372838965172 0.210314492487838 0.000278973633579908 1.54768062259987 0.00132645939079087 1.54768062259987 0.990118208609886 0.990098231942655 -0.00552685910867978 0.994417980539476 -0.00552763483269336 0.994417084432271 659.022070304403 0.941313136061585 659.00585962924 0.941314283632061 653.716882089009 0.941675352371114 1.13684203413401e-10 2.35037406518776e-06 20675.5879780752 104.054096410483 61.2754609395441 104.054096410483 1 0.666674822316883 0.799172105524493
"13" 1 2 0.234322239267682 0.226435679443062 1488 2 "100" "SMI" 0.927158359070015 0 74.888061171657 0.000890826301622686 0.228255025525838 0.0511461535615476 58.4142831979504 0.224074600082608 58.4142831979504 0.982227070336623 0.982215110087859 -0.982227070336623 0 -0.982215110087859 0 5994.75723164953 0.424355584600027 5994.74644636284 0.424355131335008 5989.45204343414 0.424278435108507 1.52392619842814e-17 -1.52392619842814e-17 6.15313099705067e-23 0 0 0 1 0.618519723783037 0.776079967095115
"14" 1 2 0.234322239267682 0.226435679443062 1488 2 "010" "CAC" 1.04899836605629 0 71.1392767711596 0.00334533078860675 0.228255025525838 0.0486916490745636 15.5551074471899 0.213321257494293 15.5551074471899 0.933058251416553 0.933013203133523 -0.933058251416553 0 -0.933013203133523 0 4021.45150328815 0.523563531061676 4021.44071800146 0.523563288424412 4016.14631507276 0.523593188907182 1.7107027056614e-21 -1.7107027056614e-21 5.48132501207476e-19 0 0 0 1 0.405463109180282 0.229295459364211
"15" 1 2 0.234322239267682 0.226435679443062 1488 2 "001" "FTSE" 0.887086624567124 0 72.4749919046437 0.00247617068183171 0.228255025525838 0.0495608091813386 21.0151021676247 0.217129104023729 21.0151021676247 0.950577406564116 0.950544147752921 -0.950577406564116 0 -0.950544147752921 0 4472.93323228548 0.496980663204912 4472.92244699879 0.496980352362426 4467.62804407009 0.496977056146813 2.61727881993515e-25 -2.61727881993515e-25 3.58269721106677e-15 0 0 0 1 0.505536290199249 0.80971012558734
"16" 1 2 0.234322239267682 0.226435679443062 1488 3 "110" "CAC" 0.290309261379143 1.1891617103875e-176 0.566135790647809 0.00049326603680946 0.228255025525838 0.000397560264813225 1.80597534625478 0.001741737181459 1.80597534625478 0.989652471533565 0.98963853546829 -0.00742540119694213 0.992496960892306 -0.0074234253804315 0.992498851737904 802.902052301535 0.928420297340033 802.888557061624 0.928421242451803 797.596864086143 0.928792225226225 1.06491815458259e-09 -1.06491813934333e-09 1.43102659286099e-08 9.62411917797562 9.62411917797562 9.62411917797562 1 0.709325350003143 0.420026196146275
"17" 1 2 0.234322239267682 0.226435679443062 1488 3 "101" "FTSE" -0.267943295010516 1.44186642402177e-35 0.134301081356927 0.000783263865364172 0.228255025525838 0.000107562436258514 1.13732592682353 0.000471237976078375 1.13732592682353 0.983988554819201 0.983966990583267 -0.00176148448257829 0.998209852671608 -0.00175188049540864 0.998219573916428 153.3065834833 0.985492360254584 153.293088243388 0.985493581827444 148.001395267907 0.985973272584326 3.16010189860765e-10 -3.16010174621503e-10 4.82239575597099e-08 49.2336905319834 49.2336905319834 49.2336905319834 1 0.596305416655585 0.906603915913914
"18" 1 2 0.234322239267682 0.226435679443062 1488 3 "110" "SMI" 0.690421814038091 0 4.31492019114529 0.00049326603680946 0.228255025525838 0.00285206475179729 6.782001068318 0.0124950797697746 6.782001068318 0.989652471533565 0.98963853546829 -0.0565942201170114 0.942814046602326 -0.0566253323347673 0.942781803350076 2776.20778066292 0.752497671549721 2776.19428542301 0.752497982546624 2770.90259244753 0.752619629530337 1.06491815458259e-09 -1.06491815458088e-09 1.60641707374397e-12 9.62411917797562 9.62411917797562 9.62411917797562 1 0.709325350003143 0.854390634054501
"19" 1 2 0.234322239267682 0.226435679443062 1488 3 "011" "FTSE" 0.509405058995913 0 3.88888612109962 0.000799864865665087 0.228255025525838 0.00254546592294166 4.18236996298757 0.0111518505105313 4.18236996298757 0.984064635636393 0.984043173866207 -0.0510063842198401 0.948167648371131 -0.0510299707326839 0.948142548936961 2133.69962175867 0.798220026240257 2133.68612651876 0.798220530954159 2128.39443354328 0.798418326337266 2.53047438040846e-06 -2.53047438040846e-06 6.76040318331642e-16 6.14550243451557 6.14550243451557 6.14550243451557 1 0.611331574018471 0.909884139759191
"20" 1 2 0.234322239267682 0.226435679443062 1488 4 "111" "FTSE" -0.00690496074074463 0.718950480166499 6.88655939140581e-05 0.000492755887779585 0.228255025525838 5.10149029875687e-07 1.00103529768497 2.23499582846206e-06 1.00103529768497 0.989653374770336 0.989632458412055 -9.03236771043758e-07 0.999999087320072 6.07705623523191e-06 1.00000614072041 -1.87010666531205 1.00016675010372 -1.88631734047522 1.00016819639576 -7.17529488070613 1.00064100589949 9.21723285714158e-10 1.43194868868433e-10 1.15535559433923 63.7641013636509 58.6953019432315 99.8573049704871 1 0.662097661435506 0.950583695387154
"21" 1 2 0.234322239267682 0.226435679443062 1488 3 "101" "SMI" 1.19984422369121 0 2.54737034837026 0.000783263865364172 0.228255025525838 0.00169290681646754 3.1613493119339 0.00741673403495734 3.1613493119339 0.983988554819201 0.983966990583267 -0.033411148255085 0.966045186103588 -0.0334228428303464 0.966032556833503 1675.13058284735 0.841479795124878 1675.11708760744 0.841480465692972 1669.82539463196 0.841743480864663 3.16010189860765e-10 -3.16010189860765e-10 8.28226083813416e-16 49.2336905319834 49.2336905319834 49.2336905319834 1 0.596305416655585 0.751421682823059
"22" 1 2 0.234322239267682 0.226435679443062 1488 3 "011" "CAC" 0.492650283231331 0 2.55317098761548 0.000799864865665087 0.228255025525838 0.00167630581616662 3.09573627761831 0.00734400398109469 3.09573627761831 0.984064635636393 0.984043173866207 -0.0334872290722774 0.965970498420949 -0.0334990261132858 0.965957767908016 1682.21789276134 0.840915807080766 1682.20439752143 0.840916475043 1676.91270454595 0.841178465682263 2.53047438040846e-06 -2.53047438040846e-06 1.03430362314622e-19 6.14550243451557 6.14550243451557 6.14550243451557 1 0.611331574018471 0.355333930189026
"23" 1 2 0.234322239267682 0.226435679443062 1488 4 "111" "CAC" 0.288569821251114 6.83020672068364e-143 0.431903574884797 0.000492755887779585 0.228255025525838 0.000290507977584587 1.58955759796935 0.00127273420120909 1.58955759796935 0.989653374770336 0.989632458412055 -0.00566481995113488 0.994275955505684 -0.00566546782878763 0.994275179860331 647.725362152923 0.942244860509142 647.70915147776 0.94224601426285 642.420173937529 0.942609310378144 9.21723285714158e-10 -6.05713095853393e-10 0.342847137268446 12.4644994955564 58.6953019432315 99.8573049704871 1 0.662097661435506 0.39870544025534
"24" 1 2 0.234322239267682 0.226435679443062 1488 4 "111" "SMI" 0.698867441462944 2.35061346171002e-141 0.426102935639582 0.000492755887779585 0.228255025525838 0.000307108977885503 1.62324770845331 0.00134546425507174 1.62324770845331 0.989653374770336 0.989632458412055 -0.00558873913394242 0.994352831732384 -0.00558928454584817 0.99435216125104 640.638052238932 0.942876808239793 640.621841563769 0.942877965185194 635.332864023538 0.94324245612921 9.21723285714158e-10 2.52955265712275e-06 2745.37317178423 99.8573049704871 58.6953019432315 99.8573049704871 1 0.662097661435506 0.797118363220826
"25" 1 3 0.23435504522198 0.225575762234721 1488 2 "100" "SMI" 0.92432025870425 0 74.2875850969297 0.000824763067997811 0.231647473912805 0.0527653724357695 64.9764005969161 0.227783068576138 64.9764005969161 0.981794071088574 0.981781819454044 -0.981794071088574 0 -0.981781819454044 0 5958.93986469447 0.426445912329965 5958.92907940778 0.426445463415772 5953.63467647908 0.426370717715738 5.98322919261649e-18 -5.98322919261649e-18 1.94730983334367e-22 0 0 0 1 0.614463452154994 0.776085566332616
"26" 1 3 0.23435504522198 0.225575762234721 1488 2 "010" "CAC" 1.05000752431462 0 70.6178252608956 0.00349700745343946 0.231647473912805 0.0500931280503279 15.3245699980019 0.216247245023632 15.3245699980019 0.933294063386934 0.933249173792982 -0.933294063386934 0 -0.933249173792982 0 4026.70245208747 0.523876350802969 4026.69166680078 0.523876109637537 4021.39726387208 0.523906343406038 2.37476465000555e-21 -2.37476465000555e-21 4.90625504380139e-19 0 0 0 1 0.414567374013336 0.228511551137241
"27" 1 3 0.23435504522198 0.225575762234721 1488 2 "001" "FTSE" 0.883756961495151 0 71.8500441690072 0.00234405658967292 0.231647473912805 0.0512460789140944 22.8621338494414 0.221224423683481 22.8621338494414 0.949579223507414 0.949545292971416 -0.949579223507414 0 -0.949545292971416 0 4443.17971179774 0.499288904598875 4443.16892651104 0.499288600117419 4437.87452358234 0.49928805332051 2.62816376765963e-25 -2.62816376765962e-25 4.43320967486981e-15 0 0 0 1 0.503043761300865 0.81794557581629
"28" 1 3 0.23435504522198 0.225575762234721 1488 3 "110" "CAC" 0.299585374132714 1.03938060760796e-190 0.609716950299471 0.000549009422300322 0.231647473912805 0.000275753645697489 1.5022748872726 0.00119040212716192 1.5022748872726 0.989852167014901 0.989838499899769 -0.00805809592632689 0.991859293544179 -0.00805668044572538 0.991860611153697 867.71683710222 0.922919057712574 867.703341862309 0.922919979680918 862.411648886828 0.923281862836713 4.76032083610877e-11 -4.76032023778585e-11 1.25689620481702e-07 9.42849688822763 9.42849688822763 9.42849688822763 1 0.711312623614736 0.416370868448912
"29" 1 3 0.23435504522198 0.225575762234721 1488 3 "101" "FTSE" -0.277330846748669 1.32911613018126e-37 0.144293348402858 0.00074410756089983 0.231647473912805 8.06555070979807e-05 1.10839226925802 0.000348182113690307 1.10839226925802 0.983701070135246 0.983679118714553 -0.00190699904667246 0.998061403911647 -0.00189729926050908 0.998071221372485 162.644004086595 0.984586638234933 162.630508846683 0.984587858092071 157.338815871202 0.985066874228722 7.11374608571409e-11 -7.11374548739117e-11 8.4107994866897e-08 49.0355880125938 49.0355880125938 49.0355880125938 1 0.590743459239216 0.909846117101223
"30" 1 3 0.23435504522198 0.225575762234721 1488 3 "110" "SMI" 0.681209851293993 0 4.27947678633361 0.000549009422300322 0.231647473912805 0.00294799803113914 6.36966746178449 0.012726225679667 6.36966746178449 0.989852167014901 0.989838499899769 -0.0565581036279665 0.942862070203343 -0.0565893261067875 0.942829738272943 2799.95424970922 0.75127472154393 2799.94075446931 0.751275027034566 2794.64906149383 0.751394510614883 4.76032083610877e-11 -4.7603208358713e-11 4.98866511683853e-11 9.42849688822763 9.42849688822763 9.42849688822763 1 0.711312623614736 0.858355740116298
"31" 1 3 0.23435504522198 0.225575762234721 1488 3 "011" "FTSE" 0.503859837768541 0 3.86549891201174 0.000888836606862433 0.231647473912805 0.00260817084657703 3.93436479375416 0.0112592242104862 3.93436479375416 0.984380983343487 0.984359947630818 -0.051086919956553 0.948102492001588 -0.0511107738378367 0.948077150070103 2158.28549084554 0.796686370631364 2158.27199560563 0.796686867547081 2152.98030263015 0.796881597882225 4.31992824215848e-06 -4.31992824215848e-06 5.49723170591135e-16 6.04192421347094 6.04192421347094 6.04192421347094 1 0.615522013321212 0.923799782667084
"32" 1 3 0.23435504522198 0.225575762234721 1488 4 "111" "FTSE" -0.00534681232094446 0.777534032786901 4.13153571043878e-05 0.000548528781765864 0.231647473912805 4.80640534458558e-07 1.00087623576089 2.07487923930237e-06 1.00087623576089 0.989852713043858 0.989832199660523 -5.46028957382205e-07 0.99999944837353 6.30023924574896e-06 1.00000636495686 -1.91993236882445 1.00017058034834 -1.93614304398761 1.00017202148488 -7.22512058421853 1.00064314331287 4.3058608386643e-11 4.5445999744447e-12 1.10554451582914 63.6560539624021 58.4106026124899 99.3360534650875 1 0.660475216730125 0.955616236547975
"33" 1 3 0.23435504522198 0.225575762234721 1488 3 "101" "SMI" 1.20665808243164 0 2.58183427632536 0.00074410756089983 0.231647473912805 0.00159994902877309 3.15015827394404 0.00690682700634728 3.15015827394404 0.983701070135246 0.983679118714553 -0.0341218466278325 0.965312788952094 -0.0341338257431368 0.965299837016219 1678.40415698333 0.840941874218719 1678.39066174342 0.840942543688907 1673.09896876794 0.841205126719273 7.11374608571409e-11 -7.11374608571406e-11 3.69448633110134e-15 49.0355880125938 49.0355880125938 49.0355880125938 1 0.590743459239216 0.749789315788739
"34" 1 3 0.23435504522198 0.225575762234721 1488 3 "011" "CAC" 0.498392386193309 0 2.63328000390011 0.000888836606862433 0.231647473912805 0.00145521998281049 2.63721877741666 0.00628204555063807 2.63721877741666 0.984380983343487 0.984359947630818 -0.0348017598360734 0.964646046170185 -0.0348146546594024 0.96463219095495 1741.80823113528 0.835919133664963 1741.79473589536 0.83591978000645 1736.50304291988 0.836173269713777 4.31992824215848e-06 -4.31992824215848e-06 6.08381348099998e-20 6.04192421347094 6.04192421347094 6.04192421347094 1 0.615522013321212 0.35328765986694
"35" 1 3 0.23435504522198 0.225575762234721 1488 4 "111" "CAC" 0.298238778687071 6.55940808794117e-155 0.465464917253718 0.000548528781765864 0.231647473912805 0.000195578779133967 1.35655153500669 0.000844294892710916 1.35655153500669 0.989852713043858 0.989832199660523 -0.00615164290861181 0.993785294693293 -0.00615308094597056 0.993783713089874 703.152900646801 0.93752693132392 703.136689971638 0.937528057206583 697.847712431407 0.937881162754614 4.3058608386643e-11 2.80788524704978e-11 1.65210775551232 12.2397004099801 58.4106026124899 99.3360534650875 1 0.660475216730125 0.392297771795699
"36" 1 3 0.23435504522198 0.225575762234721 1488 4 "111" "SMI" 0.687745944012502 3.66433016611662e-141 0.414019189678968 0.000548528781765864 0.231647473912805 0.00034030782509657 1.62040103711792 0.00146907634842012 1.62040103711792 0.989852713043858 0.989832199660523 -0.00547172970037091 0.994472177902564 -0.00547225202970503 0.994471535648586 639.748826494855 0.943160196969549 639.732615819692 0.943161351201595 634.443638279461 0.943525069430494 4.3058608386643e-11 4.3198851835501e-06 100326.703626087 99.3360534650875 58.4106026124899 99.3360534650875 1 0.660475216730125 0.796647784606932
"37" 1 4 0.236564888413115 0.227027867622253 1488 2 "100" "SMI" 0.920666349969543 0 75.3043989887922 0.000930720431834714 0.226010417368343 0.0500187097403207 54.7419272527622 0.221311523259577 54.7419272527622 0.982541806012788 0.982530057564614 -0.982541806012788 0 -0.982530057564614 0 6021.34390256587 0.422845290980754 6021.33311727917 0.42284483463375 6016.03871435047 0.422766743194091 2.14274615258427e-17 -2.14274615258427e-17 7.89794305192526e-23 0 0 0 1 0.621911086668461 0.776790453775267
"38" 1 4 0.236564888413115 0.227027867622253 1488 2 "010" "CAC" 1.04611697177586 0 71.534844106376 0.00333609149352138 0.226010417368343 0.047613338678634 15.2721921059713 0.21066877904586 15.2721921059713 0.933358155233173 0.933313308769669 -0.933358155233173 0 -0.933313308769669 0 4028.13282720973 0.522710247502704 4028.12204192303 0.522710002110689 4022.82763899433 0.522738835078617 3.17015455484112e-21 -3.17015455484112e-21 5.33831609629225e-19 0 0 0 1 0.425438775443461 0.263147291235223
"39" 1 4 0.236564888413115 0.227027867622253 1488 2 "001" "FTSE" 0.88101730967252 0 72.8493833793954 0.00240361947906755 0.226010417368343 0.0485458106930878 21.1969617553276 0.214794571234165 21.1969617553276 0.950509740117072 0.95047643576991 -0.950509740117072 0 -0.95047643576991 0 4470.89734543093 0.496654387382844 4470.88656014424 0.496654075207652 4465.59215721554 0.496650386119564 7.41639465472418e-26 -7.41639465472401e-26 2.28187520698653e-14 0 0 0 1 0.50340398333124 0.811139713381391
"40" 1 4 0.236564888413115 0.227027867622253 1488 3 "110" "CAC" 0.287807054807327 1.05139805614218e-176 0.559151856726993 0.000517407428052746 0.226010417368343 0.000413313003781968 1.79881536555721 0.00182873430611991 1.79881536555721 0.989837396742165 0.98982370973441 -0.00729559072937691 0.992629505862893 -0.00729365216979672 0.992631362435485 803.148574943189 0.928519782491629 803.135079703277 0.928520726358121 797.843386727796 0.928891219674653 1.1015745351932e-10 -1.10157432091859e-10 1.94516674462565e-07 9.68345276183715 9.68345276183715 9.68345276183715 1 0.717385283708566 0.43794983181398
"41" 1 4 0.236564888413115 0.227027867622253 1488 3 "101" "FTSE" -0.277921644826191 2.38701048740105e-39 0.146586102126718 0.000856409495025561 0.226010417368343 7.43109368091535e-05 1.08677033269807 0.000328794299282429 1.08677033269807 0.984454403091498 0.984433466260645 -0.00191259707870972 0.998057200950391 -0.00190340869603089 0.998066493306794 170.655119578956 0.983905717615569 170.641624339045 0.983906928972395 165.349931363564 0.98438260226684 1.32446405801834e-10 -1.32446384374372e-10 1.61782129127026e-07 49.4548562418058 49.4548562418058 49.4548562418058 1 0.597574033493841 0.911201412045926
"42" 1 4 0.236564888413115 0.227027867622253 1488 3 "110" "SMI" 0.686888583262271 0 4.32870673914322 0.000517407428052746 0.226010417368343 0.00281868406546863 6.4477069957745 0.0124714785198368 6.4477069957745 0.989837396742165 0.98982370973441 -0.0564792415089922 0.942940889387609 -0.0565104009647415 0.942908620586686 2796.35965029933 0.751124010835521 2796.34615505942 0.751124316361882 2791.05446208394 0.751243813106748 1.1015745351932e-10 -1.1015745351615e-10 2.87783935953559e-11 9.68345276183715 9.68345276183715 9.68345276183715 1 0.717385283708566 0.858386007757191
"43" 1 4 0.236564888413115 0.227027867622253 1488 3 "011" "FTSE" 0.505155866005376 0 3.86966425328862 0.000736214086242089 0.226010417368343 0.00259987740727929 4.53141491838337 0.0115033520912539 4.53141491838337 0.983847993212694 0.983826239668199 -0.050489837979521 0.948681261406399 -0.0505129308985302 0.948656654130748 2106.92510769284 0.800225588411477 2106.91161245293 0.800226102147516 2101.61991947745 0.800427444381174 2.5511902653366e-06 -2.5511902653366e-06 1.24261784701615e-15 6.18919994504992 6.18919994504992 6.18919994504992 1 0.612284511757434 0.912861011578115
"44" 1 4 0.236564888413115 0.227027867622253 1488 4 "111" "FTSE" -0.0263399212657789 0.163164876260807 0.00102033506208021 0.000519959444698173 0.226010417368343 -2.5520166454274e-06 0.995091892893861 -1.12915885698678e-05 0.995091892893861 0.989850709667679 0.989830192234393 -1.33129255142084e-05 0.99998655057234 -6.48249998247419e-06 0.999993450896898 -0.0494545312631089 1.00000440147231 -0.0656652064262744 1.00000584425809 -5.35464274665719 1.00047746703487 7.05546005771083e-11 3.9602852942212e-11 1.56130787529483 63.8179915026705 58.7205613102007 99.8478820458353 1 0.666126074508505 0.956145044124869
"45" 1 4 0.236564888413115 0.227027867622253 1488 3 "101" "SMI" 1.20341930331321 0 2.6016017115235 0.000856409495025561 0.226010417368343 0.00154720998404199 2.80662404262089 0.00684574632469446 2.80662404262089 0.984454403091498 0.984433466260645 -0.033944662974426 0.96551931418273 -0.0339570304907348 0.965506017771094 1721.10167671389 0.837684937517888 1721.08818147398 0.837685591329107 1715.7964884985 0.837942018063967 1.32446405801834e-10 -1.32446405801834e-10 5.59954391349855e-16 49.4548562418058 49.4548562418058 49.4548562418058 1 0.597574033493841 0.749794636061361
"46" 1 4 0.236564888413115 0.227027867622253 1488 3 "011" "CAC" 0.491863686961749 0 2.55512498026918 0.000736214086242089 0.226010417368343 0.00166740539282546 3.26483766608776 0.00737755990294905 3.26483766608776 0.983847993212694 0.983826239668199 -0.033338253095622 0.966114426897637 -0.0333498038982893 0.966101936954297 1664.16058947163 0.842207631710954 1664.14709423172 0.842208306390459 1658.85540125624 0.842472937774059 2.5511902653366e-06 -2.5511902653366e-06 2.90703314272237e-20 6.18919994504992 6.18919994504992 6.18919994504992 1 0.612284511757434 0.372043151853132
"47" 1 4 0.236564888413115 0.227027867622253 1488 4 "111" "CAC" 0.281181410639847 1.40584204499534e-139 0.413586089662354 0.000519959444698173 0.226010417368343 0.000336450050327388 1.64706979315029 0.00148864841826762 1.64706979315029 0.989850709667679 0.989830192234393 -0.0053963065761814 0.994548363178935 -0.0053967259737483 0.994547826469542 632.444000832969 0.943712240636181 632.427790157806 0.94371339964305 627.138812617575 0.944078788543146 7.05546005771083e-11 6.18918052247257e-11 1.87721856148962 12.4958103820963 58.7205613102007 99.8478820458353 1 0.666126074508505 0.414081223140131
