"dataset" "response_mean" "response_sd" "predictors" "k_fold" "sse" "test_mean" "test_sd" "mse" "mse_sqrt" "standardized_mse" "standardized_mse_sqrt" "num_training_samples" "num_coefficients" "r_squared" "r_squared_adjusted"
"23" 1 2522.43594758065 1079.09805259035 "001" 3 19954827.7108928 2563.54061827957 1108.14360333038 53642.0099755183 231.607448013915 48.4070925593977 6.9575205755641 1488 2 0.949579223507414 0.949545292971416
"24" 1 2533.00728494624 1086.04456173795 "001" 4 20461883.3856872 2521.2552688172 1081.17733408581 55005.0628647505 234.531581806695 50.8751535299805 7.1326820712815 1488 2 0.950509740117072 0.95047643576991
"25" 1 2525.18906586021 1072.44360894786 "001" 5 25438642.5737672 2552.52814516129 1134.07364687337 68383.447778944 261.502290198277 60.2989479276557 7.765239721197 1488 2 0.952108318174024 0.952076089585985
"26" 1 2550.37309811828 1103.03095290235 "101" 1 6483036.31992717 2451.79201612903 1006.0919534387 17427.5169890515 132.013321256044 17.321992218988 4.16196975229133 1488 3 0.98448768618598 0.984466794180843
"27" 1 2522.27901209678 1083.21168153575 "101" 2 6667883.17072628 2564.16836021505 1091.91497835923 17924.4171256083 133.882101587958 16.4155794918598 4.05161443030551 1488 3 0.983988554819201 0.983966990583267
"28" 1 2522.43594758065 1079.09805259035 "101" 3 6334547.65620688 2563.54061827957 1108.14360333038 17028.3539145346 130.492735102513 15.366558867784 3.92002026369559 1488 3 0.983701070135246 0.983679118714553
"29" 1 2533.00728494624 1086.04456173795 "101" 4 7290567.98308455 2521.2552688172 1081.17733408581 19598.3010297972 139.993932117778 18.1268145492234 4.2575596941468 1488 3 0.984454403091498 0.984433466260645
"30" 1 2525.18906586021 1072.44360894786 "101" 5 8039462.15251664 2552.52814516129 1134.07364687337 21611.4573992383 147.00835826319 19.0564849635831 4.3653734048284 1488 3 0.984468639005844 0.98444772134794
"31" 1 2550.37309811828 1103.03095290235 "011" 1 6711151.13237187 2451.79201612903 1006.0919534387 18040.728850462 134.315780347888 17.9314910419481 4.23455913194609 1488 3 0.984591349501206 0.984570597109962
"32" 1 2522.27901209678 1083.21168153575 "011" 2 6809206.59367289 2564.16836021505 1091.91497835923 18304.3188001959 135.293454387845 16.7635018870252 4.09432557169373 1488 3 0.984064635636393 0.984043173866207
"33" 1 2522.43594758065 1079.09805259035 "011" 3 7566618.2425866 2563.54061827957 1108.14360333038 20340.3716198565 142.619674729178 18.3553571565329 4.28431524943402 1488 3 0.984380983343487 0.984359947630818
"34" 1 2533.00728494624 1086.04456173795 "011" 4 6267350.93086774 2521.2552688172 1081.17733408581 16847.7175560961 129.798757914304 15.582751344248 3.94749937862541 1488 3 0.983847993212694 0.983826239668199
"35" 1 2525.18906586021 1072.44360894786 "011" 5 7416443.75711405 2552.52814516129 1134.07364687337 19936.6767664356 141.197297305705 17.5797020073615 4.19281552269612 1488 3 0.984087252184008 0.984065820873818
"36" 1 2550.37309811828 1103.03095290235 "111" 1 4336263.58976966 2451.79201612903 1006.0919534387 11656.6225531442 107.965839751026 11.5860409312522 3.40382739445646 1488 4 0.990118208609886 0.990098231942655
"37" 1 2522.27901209678 1083.21168153575 "111" 2 4194804.37779948 2564.16836021505 1091.91497835923 11276.3558542997 106.190187184597 10.3271372568258 3.21358635434397 1488 4 0.989653374770336 0.989632458412055
"38" 1 2522.43594758065 1079.09805259035 "111" 3 4669596.02546589 2563.54061827957 1108.14360333038 12552.6774878115 112.038732087665 11.3276631747781 3.36565939672721 1488 4 0.989852713043858 0.989832199660523
"39" 1 2533.00728494624 1086.04456173795 "111" 4 4426386.79514616 2521.2552688172 1081.17733408581 11898.8892342639 109.082029841142 11.0054926783357 3.3174527394276 1488 4 0.989850709667679 0.989830192234393
"40" 1 2525.18906586021 1072.44360894786 "111" 5 4829710.93522171 2552.52814516129 1134.07364687337 12983.0939118863 113.943380289889 11.4481929349832 3.38351783429364 1488 4 0.989810952248731 0.989790354443304
"41" 2 31.2121212121212 5.31021948798858 "000000" 1 1278.03764921946 32.66 4.89318559898584 25.5607529843893 5.05576433236254 5.22374483193259 2.2855513190328 198 1 0 0
"42" 2 31.5606060606061 5.2899544331627 "000000" 2 1300.01698806244 31.28 5.14301587056641 26.0003397612489 5.09905282981544 5.0554655897621 2.24843625432479 198 1 0 0
"43" 2 31.5151515151515 5.19148783259798 "000000" 3 1502.57208448118 31.46 5.53729470527452 30.0514416896235 5.48191952600761 5.42709812085641 2.32961329856618 198 1 0 0
"44" 2 31.6030150753769 5.14223853258814 "000000" 4 1578.78758112169 31.1020408163265 5.71272300060423 32.2201547167692 5.67628000690322 5.64006949284278 2.37488304824528 199 1 0 0
"45" 2 31.6281407035176 5.32408403089032 "000000" 5 1203.33347642736 31 4.96655480858378 24.557826049538 4.95558533874032 4.94464009681204 2.22365467121405 199 1 0 0
"46" 2 31.2121212121212 5.31021948798858 "100000" 1 1275.85029415339 32.66 4.89318559898584 25.5170058830679 5.05143602187218 5.21480441869127 2.28359462661202 198 2 0.00737296138911062 0.00230853772272854
"47" 2 31.5606060606061 5.2899544331627 "100000" 2 1323.05022025338 31.28 5.14301587056641 26.4610044050676 5.14402608907339 5.14503650601285 2.26826729157144 198 2 0.0117224001593951 0.00668016750714717
"48" 2 31.5151515151515 5.19148783259798 "100000" 3 1491.81254459033 31.46 5.53729470527452 29.8362508918066 5.4622569412109 5.38823603941222 2.32125742635586 198 2 0.00676551723163406 0.00169799436036699
"49" 2 31.6030150753769 5.14223853258814 "100000" 4 1555.86763165714 31.1020408163265 5.71272300060423 31.752400646064 5.63492685365693 5.55819013852161 2.35758141715649 199 2 0.00397293628756975 -0.00108303865513282
"50" 2 31.6281407035176 5.32408403089032 "100000" 5 1192.14730396041 31 4.96655480858378 24.3295368155185 4.93249802995587 4.89867478628633 2.21329500661036 199 2 0.00615534658998195 0.00111044987216469
"51" 2 31.2121212121212 5.31021948798858 "010000" 1 1259.9371703515 32.66 4.89318559898584 25.1987434070301 5.01983499798849 5.14976243947353 2.26930880214076 198 2 0.0089515962267291 0.00389522681972265
"52" 2 31.5606060606061 5.2899544331627 "010000" 2 1294.6553452324 31.28 5.14301587056641 25.893106904648 5.08852698770951 5.0346154000486 2.24379486585753 198 2 0.0114737458508251 0.00643024455414565
"53" 2 31.5151515151515 5.19148783259798 "010000" 3 1521.84831132812 31.46 5.53729470527452 30.4369662265623 5.51697074729986 5.49672138590886 2.34450877283683 198 2 0.0159398837613763 0.0109191688826079
"54" 2 31.6030150753769 5.14223853258814 "010000" 4 1543.15687356322 31.1020408163265 5.71272300060423 31.4929974196575 5.61186220604689 5.51278215595724 2.34793146321549 199 2 0.00542726624962702 0.000378673692518539
"55" 2 31.6281407035176 5.32408403089032 "010000" 5 1193.96716938448 31 4.96655480858378 24.366676926214 4.93626143211783 4.90615282934171 2.2149837085951 199 2 0.010651193847261 0.0056291186891253
"56" 2 31.2121212121212 5.31021948798858 "110000" 1 1256.13432144945 32.66 4.89318559898584 25.1226864289891 5.01225362775958 5.13421899103847 2.26588150419179 198 3 0.0316645469485532 0.0217329012762306
"57" 2 31.5606060606061 5.2899544331627 "110000" 2 1311.49463493555 31.28 5.14301587056641 26.229892698711 5.12151273538502 5.10009950558878 2.25833998892744 198 3 0.0391556142282189 0.029300800015175
"58" 2 31.5151515151515 5.19148783259798 "110000" 3 1492.82224402203 31.46 5.53729470527452 29.8564448804406 5.46410513080052 5.39188294457237 2.32204283866004 198 3 0.036981492480129 0.0271043795824893
"59" 2 31.6030150753769 5.14223853258814 "110000" 4 1473.80258031279 31.1020408163265 5.71272300060423 30.0776036798529 5.48430521395854 5.26502049489737 2.29456324709025 199 3 0.0169234983101443 0.00689210543575813
"60" 2 31.6281407035176 5.32408403089032 "110000" 5 1181.78859501744 31 4.96655480858378 24.1181345921927 4.91102174625532 4.85610962160508 2.20365823611673 199 3 0.0325109820440195 0.0226386451261014
"61" 2 31.2121212121212 5.31021948798858 "001000" 1 1305.82795225805 32.66 4.89318559898584 26.116559045161 5.11043628716384 5.33733260609895 2.31026678245153 198 2 0.00232035680971232 -0.00276984545146264
"62" 2 31.5606060606061 5.2899544331627 "001000" 2 1306.18778792408 31.28 5.14301587056641 26.1237557584816 5.11114035793204 5.07946240414859 2.25376627096702 198 2 0.000416205572631301 -0.00468371174587556
"63" 2 31.5151515151515 5.19148783259798 "001000" 3 1510.46116096338 31.46 5.53729470527452 30.2092232192675 5.49629176984515 5.45559245573328 2.33572097129201 198 2 0.000772611782557341 -0.00432548713691938
"64" 2 31.6030150753769 5.14223853258814 "001000" 4 1580.56833585319 31.1020408163265 5.71272300060423 32.2564966500651 5.67948031514021 5.64643107090145 2.37622201633211 199 2 0.000202020978500476 -0.00487309566627858
"65" 2 31.6281407035176 5.32408403089032 "001000" 5 1235.81731495782 31 4.96655480858378 25.2207615297514 5.02202763132098 5.07812004534047 2.25346844782448 199 2 0.00239334597694482 -0.00267064719068477
"66" 2 31.2121212121212 5.31021948798858 "101000" 1 1306.17023193721 32.66 4.89318559898584 26.1234046387442 5.1111060093432 5.33873161160257 2.31056954268911 198 3 0.00984805318280253 -0.000307351399937872
"67" 2 31.5606060606061 5.2899544331627 "101000" 2 1330.05255560678 31.28 5.14301587056641 26.6010511121356 5.15762068323521 5.17226696973152 2.27426185161945 198 3 0.0122115409055104 0.0020803772224901
"68" 2 31.5151515151515 5.19148783259798 "101000" 3 1498.0217714449 31.46 5.53729470527452 29.9604354288979 5.47361264878123 5.41066297236433 2.3260831825978 198 3 0.00736441340845707 -0.00281646440273819
"69" 2 31.6030150753769 5.14223853258814 "101000" 4 1557.78643110883 31.1020408163265 5.71272300060423 31.7915598185475 5.63840046631556 5.56504486830272 2.35903473232225 199 3 0.00417849341144852 -0.00598295053333264
"70" 2 31.6281407035176 5.32408403089032 "101000" 5 1224.83002945503 31 4.96655480858378 24.9965312133679 4.99965310930347 5.03297198495946 2.24342862265762 199 3 0.0086092665019142 -0.00150696547255591
"71" 2 31.2121212121212 5.31021948798858 "011000" 1 1294.64932766136 32.66 4.89318559898584 25.8929865532272 5.08851516193351 5.29164202530837 2.30035693432745 198 3 0.0119449856096697 0.00181108802617924
"72" 2 31.5606060606061 5.2899544331627 "011000" 2 1299.94470462811 31.28 5.14301587056641 25.9988940925623 5.09891106929335 5.05518449619308 2.24837374477489 198 3 0.011796035499934 0.00166061022301034
"73" 2 31.5151515151515 5.19148783259798 "011000" 3 1532.494032132 31.46 5.53729470527452 30.64988064264 5.53623343462321 5.53517236737365 2.35269470339304 198 3 0.0170101434512964 0.00692819620464302
"74" 2 31.6030150753769 5.14223853258814 "011000" 4 1544.19440851122 31.1020408163265 5.71272300060423 31.5141716022699 5.61374844486907 5.51648865154789 2.34872064144459 199 3 0.00555834482321053 -0.0045890190051241
"75" 2 31.6281407035176 5.32408403089032 "011000" 5 1228.74718736559 31 4.96655480858378 25.0764732115427 5.00764148192966 5.04906805180174 2.24701314010438 199 3 0.0131220309895751 0.00305184763232591
"76" 2 31.2121212121212 5.31021948798858 "111000" 1 1305.27069238114 32.66 4.89318559898584 26.1054138476229 5.1093457357692 5.33505490840843 2.30977377862171 198 4 0.0357182654241141 0.0208066922090232
"77" 2 31.5606060606061 5.2899544331627 "111000" 2 1317.40809873602 31.28 5.14301587056641 26.3481619747203 5.13304607175119 5.12309559951223 2.26342563374904 198 4 0.0395217369111525 0.0246689802654487
"78" 2 31.5151515151515 5.19148783259798 "111000" 3 1500.78204186581 31.46 5.53729470527452 30.0156408373162 5.4786531955688 5.42063271595875 2.32822522878667 198 4 0.0378078883863541 0.0229286289284113
"79" 2 31.6030150753769 5.14223853258814 "111000" 4 1474.57832740833 31.1020408163265 5.71272300060423 30.0934352532313 5.48574837676969 5.26779177811497 2.29516704797602 199 4 0.0170170115102024 0.00189419630266707
"80" 2 31.6281407035176 5.32408403089032 "111000" 5 1219.13114033659 31 4.96655480858378 24.880227353808 4.98800835542684 5.00955457308295 2.23820342531302 199 4 0.0351806059541064 0.0203372306610927
"81" 2 31.2121212121212 5.31021948798858 "000100" 1 1265.22735127097 32.66 4.89318559898584 25.3045470254194 5.03036251431439 5.17138508514043 2.27406795965741 198 2 0.00736373316615444 0.00229926241700229
"82" 2 31.5606060606061 5.2899544331627 "000100" 2 1302.98683283933 31.28 5.14301587056641 26.0597366567866 5.10487381399252 5.06701462967031 2.25100302746805 198 2 0.00916265657849594 0.00410736401001888
"83" 2 31.5151515151515 5.19148783259798 "000100" 3 1478.7383547456 31.46 5.53729470527452 29.5747670949119 5.43826875898129 5.34101373848508 2.31106333502245 198 2 0.000966043837665387 -0.0041310681835709
"84" 2 31.6030150753769 5.14223853258814 "000100" 4 1571.29492365721 31.1020408163265 5.71272300060423 32.0672433399431 5.66279465811211 5.6133026818474 2.3692409505678 199 2 0.00782794434007902 0.00279153796617093
"85" 2 31.6281407035176 5.32408403089032 "000100" 5 1234.62852837138 31 4.96655480858378 25.1965005790077 5.01961159642932 5.0732351801414 2.2523843322447 199 2 0.0130063789981684 0.00799625909460588
"86" 2 31.2121212121212 5.31021948798858 "100100" 1 1254.07223642806 32.66 4.89318559898584 25.0814447285612 5.00813785039521 5.12579059616286 2.26402089128234 198 3 0.0211286860065697 0.0110889802220218
"87" 2 31.5606060606061 5.2899544331627 "100100" 2 1337.13651211996 31.28 5.14301587056641 26.7427302423992 5.1713373746449 5.19981483927523 2.28031025066223 198 3 0.0303323764898134 0.0203870675307346
"88" 2 31.5151515151515 5.19148783259798 "100100" 3 1439.98535618058 31.46 5.53729470527452 28.7997071236117 5.36653585878373 5.20104286596461 2.28057950222408 198 3 0.0110956730751979 0.000953064593917863
"89" 2 31.6030150753769 5.14223853258814 "100100" 4 1530.49770371403 31.1020408163265 5.71272300060423 31.234647014572 5.58879656228172 5.46755846752386 2.33828109249591 199 3 0.0164447095567192 0.0064084310828082
"90" 2 31.6281407035176 5.32408403089032 "100100" 5 1219.97030511532 31 4.96655480858378 24.8973531656188 4.9897247585031 5.01300280077213 2.23897360430447 199 3 0.026496910876313 0.0165632058852551
"91" 2 31.2121212121212 5.31021948798858 "010100" 1 1237.06563878275 32.66 4.89318559898584 24.7413127756549 4.97406401000781 5.05627924286845 2.24861718459778 198 3 0.0225317453996478 0.0125064299678495
"92" 2 31.5606060606061 5.2899544331627 "010100" 2 1297.39543646036 31.28 5.14301587056641 25.9479087292073 5.09390898320801 5.04527098150868 2.24616806617597 198 3 0.0282179323433462 0.018250936777637
"93" 2 31.5151515151515 5.19148783259798 "010100" 3 1470.84781385501 31.46 5.53729470527452 29.4169562771002 5.42374006356317 5.31251411435249 2.30488917615414 198 3 0.0203895773587736 0.0103422909727099
"94" 2 31.6030150753769 5.14223853258814 "010100" 4 1520.48872602556 31.1020408163265 5.71272300060423 31.030382163787 5.57049209350367 5.43180234023335 2.3306227365735 199 3 0.0188010623321518 0.00878882827431671
"95" 2 31.6281407035176 5.32408403089032 "010100" 5 1221.01591619825 31 4.96655480858378 24.9186921673111 4.99186259499509 5.01729934083154 2.2399328875731 199 3 0.0308421792013157 0.0209528136829619
"96" 2 31.2121212121212 5.31021948798858 "110100" 1 1218.80877810478 32.66 4.89318559898584 24.3761755620957 4.93722346689875 4.9816576684007 2.23196273902606 198 4 0.0836988733456636 0.069529268294308
"97" 2 31.5606060606061 5.2899544331627 "110100" 2 1307.65620999006 31.28 5.14301587056641 26.1531241998013 5.114012534185 5.08517275816241 2.255032762104 198 4 0.0961525586290279 0.082175536339786
"98" 2 31.5151515151515 5.19148783259798 "110100" 3 1341.42907204493 31.46 5.53729470527452 26.8285814408985 5.17963140009968 4.84507017756218 2.20115201146177 198 4 0.0660860967966472 0.0516441292213377
"99" 2 31.6030150753769 5.14223853258814 "110100" 4 1354.95924467914 31.1020408163265 5.71272300060423 27.6522294832478 5.25853872128444 4.84046390492292 2.20010543041076 199 4 0.0547871211686642 0.0402453845712591
"100" 2 31.6281407035176 5.32408403089032 "110100" 5 1189.92963603693 31 4.96655480858378 24.284278286468 4.92790810450723 4.88956212553964 2.21123542969527 199 4 0.0905524500502501 0.0765609492817925
"101" 2 31.2121212121212 5.31021948798858 "001100" 1 1302.82273301095 32.66 4.89318559898584 26.056454660219 5.10455234670181 5.32504932280096 2.3076068388703 198 3 0.0136214674284839 0.00350476453031456
"102" 2 31.5606060606061 5.2899544331627 "001100" 2 1297.98756354647 31.28 5.14301587056641 25.9597512709294 5.09507127240919 5.04757362688644 2.24668057962997 198 3 0.00946016993942699 -0.000699212932989024
"103" 2 31.5151515151515 5.19148783259798 "001100" 3 1479.19066172722 31.46 5.53729470527452 29.5838132345443 5.43910040673495 5.34264741343177 2.31141675459701 198 3 0.00258818150812635 -0.00764168329691839
"104" 2 31.6030150753769 5.14223853258814 "001100" 4 1580.06576591771 31.1020408163265 5.71272300060423 32.2462401207696 5.67857729724353 5.64463568728239 2.37584420517895 199 3 0.0107907575793272 0.00069678571789189
"105" 2 31.6281407035176 5.32408403089032 "001100" 5 1237.04098459753 31 4.96655480858378 25.2457343795414 5.02451334753341 5.08314824914622 2.25458383058742 199 3 0.0130253523541347 0.00295418248019741
"106" 2 31.2121212121212 5.31021948798858 "101100" 1 1299.32597765899 32.66 4.89318559898584 25.9865195531799 5.09769747564328 5.31075697569408 2.3045079682427 198 4 0.0300654528371705 0.0150664649944464
"107" 2 31.5606060606061 5.2899544331627 "101100" 2 1327.90364454554 31.28 5.14301587056641 26.5580728909109 5.15345252145694 5.16391035129861 2.27242389340075 198 4 0.0315249634825751 0.0165485453920995
"108" 2 31.5151515151515 5.19148783259798 "101100" 3 1436.73610774919 31.46 5.53729470527452 28.7347221549838 5.36047779166968 5.1893069963592 2.27800504748326 198 4 0.0135607023410652 -0.00169351360211412
"109" 2 31.6030150753769 5.14223853258814 "101100" 4 1539.01531856393 31.1020408163265 5.71272300060423 31.4084758890597 5.60432653305103 5.49798684195569 2.34477863389184 199 4 0.0210277472129916 0.00596663563165312
"110" 2 31.6281407035176 5.32408403089032 "101100" 5 1214.47781528228 31 4.96655480858378 24.785261536373 4.97847984191691 4.99043350806 2.23392782069162 199 4 0.0265894768861363 0.0116139303766923
"111" 2 31.2121212121212 5.31021948798858 "011100" 1 1290.0523388952 32.66 4.89318559898584 25.801046777904 5.07947308073426 5.27285267561719 2.29626929509959 198 4 0.0328236754410791 0.0178673405252195
"112" 2 31.5606060606061 5.2899544331627 "011100" 2 1287.33067069743 31.28 5.14301587056641 25.7466134139486 5.07411208133489 5.00613143375603 2.23743858770605 198 4 0.0295897281404333 0.0145833837302338
"113" 2 31.5151515151515 5.19148783259798 "011100" 3 1472.11579800903 31.46 5.53729470527452 29.4423159601805 5.42607740086525 5.31709391088313 2.30588245816718 198 4 0.0239961944359399 0.00890335208185655
"114" 2 31.6030150753769 5.14223853258814 "011100" 4 1524.7614488732 31.1020408163265 5.71272300060423 31.1175805892489 5.57831341798298 5.44706623898229 2.33389507882901 199 4 0.022970094289204 0.00793886497057639
"115" 2 31.6281407035176 5.32408403089032 "011100" 5 1215.76418413464 31 4.96655480858378 24.8115139619314 4.98111573464534 4.99571935037327 2.23511059018861 199 4 0.0309110431757938 0.0160019823015752
"116" 2 31.2121212121212 5.31021948798858 "111100" 1 1366.93905818075 32.66 4.89318559898584 27.3387811636151 5.2286500326198 5.58711305969699 2.36370748183801 198 5 0.117410328119445 0.0991183141944588
"117" 2 31.5606060606061 5.2899544331627 "111100" 2 1277.66355381637 31.28 5.14301587056641 25.5532710763273 5.0550243398353 4.96853825059519 2.22902181474188 198 5 0.106143823325384 0.0876183067103661
"118" 2 31.5151515151515 5.19148783259798 "111100" 3 1317.80993172319 31.46 5.53729470527452 26.3561986344639 5.13382884740657 4.75976086469778 2.18168761849578 198 5 0.0772568413001582 0.0581326307571562
"119" 2 31.6030150753769 5.14223853258814 "111100" 4 1337.93388932496 31.1020408163265 5.71272300060423 27.3047732515298 5.22539694679072 4.77964243122619 2.18623933530302 199 5 0.0674657618699865 0.0482382518054502
"120" 2 31.6281407035176 5.32408403089032 "111100" 5 1142.11074775899 31 4.96655480858378 23.3083826073264 4.82787557910582 4.69306863724571 2.16634914943222 199 5 0.0946232946423933 0.075955733707185
"121" 2 31.2121212121212 5.31021948798858 "000010" 1 1214.36465264242 32.66 4.89318559898584 24.2872930528483 4.92821398204749 4.96349311946845 2.22788983557726 198 2 0.0427013960787222 0.0378172195281036
"122" 2 31.5606060606061 5.2899544331627 "000010" 2 1242.87625974647 31.28 5.14301587056641 24.8575251949294 4.98573216237389 4.83325850444864 2.19846730802362 198 2 0.0440489240974103 0.0391716226897441
"123" 2 31.5151515151515 5.19148783259798 "000010" 3 1391.6610022138 31.46 5.53729470527452 27.8332200442761 5.27571986029168 5.02650148235088 2.24198605757281 198 2 0.035134163571631 0.0302113786918945
"124" 2 31.6030150753769 5.14223853258814 "000010" 4 1533.03283834914 31.1020408163265 5.71272300060423 31.2863844561049 5.59342332173284 5.47661499652542 2.34021686954979 199 2 0.0488872835220555 0.0440593001896803
"125" 2 31.6281407035176 5.32408403089032 "000010" 5 1192.2204025589 31 4.96655480858378 24.331028623651 4.93264925001271 4.89897515710473 2.21336286159878 199 2 0.0508513467595032 0.0460333332912775
"126" 2 31.2121212121212 5.31021948798858 "100010" 1 1214.72018652693 32.66 4.89318559898584 24.2944037305386 4.92893535467231 4.96494629910908 2.22821594534935 198 3 0.0430275537261037 0.0332124517130381
"127" 2 31.5606060606061 5.2899544331627 "100010" 2 1258.22647267604 31.28 5.14301587056641 25.1645294535207 5.01642596412234 4.89295193459112 2.21200179353253 198 3 0.0462174007066902 0.0364350150729126
"128" 2 31.5151515151515 5.19148783259798 "100010" 3 1399.30272683567 31.46 5.53729470527452 27.9860545367134 5.29018473559416 5.05410241395595 2.24813309524947 198 3 0.0366268767871765 0.0267461268055066
"129" 2 31.6030150753769 5.14223853258814 "100010" 4 1542.30033329649 31.1020408163265 5.71272300060423 31.4755170060507 5.61030453772794 5.50972224676771 2.3472797546879 199 3 0.049252397479505 0.0395508913313368
"130" 2 31.6281407035176 5.32408403089032 "100010" 5 1191.05066737232 31 4.96655480858378 24.3071564769862 4.9302288463099 4.89416857636923 2.21227678565979 199 3 0.0509334531368813 0.0412491006178699
"131" 2 31.2121212121212 5.31021948798858 "010010" 1 1184.81789014707 32.66 4.89318559898584 23.6963578029413 4.86789048797745 4.84272613894976 2.20061948981412 198 3 0.0554356052761064 0.0457477653302203
"132" 2 31.5606060606061 5.2899544331627 "010010" 2 1234.03952070451 31.28 5.14301587056641 24.6807904140901 4.96797649089547 4.79889446877635 2.19063791366267 198 3 0.0608708657716666 0.0512387720872735
"133" 2 31.5151515151515 5.19148783259798 "010010" 3 1393.97057504415 31.46 5.53729470527452 27.879411500883 5.28009578519964 5.03484336391318 2.24384566401372 198 3 0.0542608060870227 0.0445609169186846
"134" 2 31.6030150753769 5.14223853258814 "010010" 4 1487.19262828947 31.1020408163265 5.71272300060423 30.3508699650912 5.50916236510517 5.31285517639853 2.3049631616142 199 3 0.0590032208646483 0.0494012129142877
