"dataset" "response_mean" "response_sd" "predictors" "k_fold" "sse" "test_mean" "test_sd" "mse" "mse_sqrt" "standardized_mse" "standardized_mse_sqrt" "num_training_samples" "num_coefficients" "r_squared" "r_squared_adjusted"
"137" 4 121.385620915033 24.5174814600689 "1110000" 2 6377.11999968256 128.358974358974 28.1681858424929 163.515897427758 12.7873334760519 5.80498504028921 2.40935365612631 153 4 0.794912993862944 0.790783725283003
"138" 4 123.811688311688 25.6624059311812 "1110000" 3 4805.59307293452 118.710526315789 24.093183845719 126.46297560354 11.2455758235646 5.24891091245339 2.29105017676466 154 4 0.799213933090571 0.795198211752382
"139" 4 123.727272727273 26.3826227041335 "1110000" 4 3413.15423480079 119.052631578947 20.7102890846242 89.8198482842314 9.47733339522418 4.33696738453137 2.08253868740328 154 4 0.796977755414426 0.792917310522714
"140" 4 121.928571428571 26.0537672166836 "1110000" 5 4488.53301991149 126.342105263158 22.4093082925552 118.119289997671 10.8682698714041 5.27099223481665 2.2958641586158 154 4 0.800232875866488 0.796237533383818
"141" 4 123.150326797386 24.1856229699616 "0001000" 1 28972.9516086753 121.435897435897 29.9242859227953 742.896195094239 27.2561221580444 24.8258620777422 4.982555777685 153 2 0.0805153207140796 0.0744260182022524
"142" 4 121.385620915033 24.5174814600689 "0001000" 2 27566.2829172308 128.358974358974 28.1681858424929 706.827767108483 26.5862326610688 25.0931235352119 5.00930369764221 153 2 0.0909958588350217 0.0849759638604192
"143" 4 123.811688311688 25.6624059311812 "0001000" 3 21600.3259189075 118.710526315789 24.093183845719 568.429629444933 23.8417622973834 23.5929644286484 4.85725894189803 154 2 0.117550169645207 0.11174457865603
"144" 4 123.727272727273 26.3826227041335 "0001000" 4 15992.2718229306 119.052631578947 20.7102890846242 420.849258498173 20.5146108541735 20.3207814617431 4.50785774639608 154 2 0.111932728318201 0.106090180478189
"145" 4 121.928571428571 26.0537672166836 "0001000" 5 18504.3577110706 126.342105263158 22.4093082925552 486.956781870279 22.0670972687909 21.7301121263103 4.66155683504023 154 2 0.11349137688417 0.107659083311039
"146" 4 123.150326797386 24.1856229699616 "1001000" 1 6957.00779409399 121.435897435897 29.9242859227953 178.384815233179 13.3560778386912 5.96120541333593 2.44155798893574 153 3 0.796344531263182 0.793629125013358
"147" 4 121.385620915033 24.5174814600689 "1001000" 2 6645.20912667152 128.358974358974 28.1681858424929 170.389977606962 13.0533512021612 6.04902206197182 2.45947597304219 153 3 0.797496900180421 0.794796858849493
"148" 4 123.811688311688 25.6624059311812 "1001000" 3 4813.0360646934 118.710526315789 24.093183845719 126.658843807721 11.2542811324278 5.25704052311154 2.29282370083518 154 3 0.799286705332107 0.796628251098095
"149" 4 123.727272727273 26.3826227041335 "1001000" 4 3550.6369459552 119.052631578947 20.7102890846242 93.437814367242 9.66632372555575 4.51166152174149 2.12406721215255 154 3 0.79806137396144 0.79538669017285
"150" 4 121.928571428571 26.0537672166836 "1001000" 5 4037.72496873187 126.342105263158 22.4093082925552 106.255920229786 10.3080512333703 4.74159750236854 2.17752095337072 154 3 0.796090925134114 0.793390142685559
"151" 4 123.150326797386 24.1856229699616 "0101000" 1 16518.850606596 121.435897435897 29.9242859227953 423.560271964001 20.5805799715169 14.1543986398468 3.76223319849352 153 3 0.498309072225815 0.491619859855492
"152" 4 121.385620915033 24.5174814600689 "0101000" 2 15969.0511762003 128.358974358974 28.1681858424929 409.462850671803 20.2351884268915 14.536358605463 3.81265768270153 153 3 0.506962926952073 0.500389099311434
"153" 4 123.811688311688 25.6624059311812 "0101000" 3 13351.5407056229 118.710526315789 24.093183845719 351.356334358497 18.7445014433166 14.5832255549292 3.81879896759822 154 3 0.525772632623639 0.519491475439846
"154" 4 123.727272727273 26.3826227041335 "0101000" 4 7962.80492244939 119.052631578947 20.7102890846242 209.547497959194 14.4757555229147 10.118038290193 3.18088640007672 154 3 0.502321794018038 0.495730029700396
"155" 4 121.928571428571 26.0537672166836 "0101000" 5 8372.15679892058 126.342105263158 22.4093082925552 220.319915761068 14.8431774145925 9.83162500532257 3.13554221871155 154 3 0.493009930401998 0.486294830142422
"156" 4 123.150326797386 24.1856229699616 "1101000" 1 6928.98223682056 121.435897435897 29.9242859227953 177.666211200527 13.3291489300903 5.93719133879773 2.43663524943676 153 4 0.796570050062732 0.792474145030438
"157" 4 121.385620915033 24.5174814600689 "1101000" 2 6661.69851031752 128.358974358974 28.1681858424929 170.812782315834 13.0695364231419 6.06403207046991 2.46252554717102 153 4 0.798172492966023 0.794108851884802
"158" 4 123.811688311688 25.6624059311812 "1101000" 3 4821.30899383552 118.710526315789 24.093183845719 126.876552469356 11.26394923947 5.26607663320097 2.29479337483813 154 4 0.799874225728374 0.795871710242941
"159" 4 123.727272727273 26.3826227041335 "1101000" 4 3531.61694899699 119.052631578947 20.7102890846242 92.9372881314998 9.64039875376013 4.48749352323133 2.11837048771723 154 4 0.798351355669938 0.794318382783337
"160" 4 121.928571428571 26.0537672166836 "1101000" 5 4028.67503357494 126.342105263158 22.4093082925552 106.017764041446 10.2964928029619 4.73096994594282 2.17507929647239 154 4 0.796476185875149 0.792405709592652
"161" 4 123.150326797386 24.1856229699616 "0011000" 1 21362.4874391521 121.435897435897 29.9242859227953 547.756088183388 23.4041895433999 18.3047338070689 4.27840318425799 153 3 0.322882436622554 0.313854202444188
"162" 4 121.385620915033 24.5174814600689 "0011000" 2 20624.909173348 128.358974358974 28.1681858424929 528.843824957641 22.9966046397646 18.7745078051799 4.33295601237537 153 3 0.338472378511557 0.329652010225044
"163" 4 123.811688311688 25.6624059311812 "0011000" 3 16394.4163491567 118.710526315789 24.093183845719 431.432009188333 20.7709414612899 17.9068076660608 4.2316436128366 154 3 0.356983263617285 0.348466485651951
"164" 4 123.727272727273 26.3826227041335 "0011000" 4 11175.6896825332 119.052631578947 20.7102890846242 294.097096908768 17.149259369103 14.2005307461938 3.76835915833321 154 3 0.343032317745687 0.334330759040332
"165" 4 121.928571428571 26.0537672166836 "0011000" 5 13543.9821911388 126.342105263158 22.4093082925552 356.420583977338 18.8791044273116 15.9050239000794 3.98811031693951 154 3 0.347262502730683 0.338616972965527
"166" 4 123.150326797386 24.1856229699616 "1011000" 1 6965.14359511226 121.435897435897 29.9242859227953 178.593425515699 13.3638851205665 5.96817668352957 2.44298519920395 153 4 0.796415343142606 0.79231632320588
"167" 4 121.385620915033 24.5174814600689 "1011000" 2 6695.26948799251 128.358974358974 28.1681858424929 171.673576615193 13.1024263636623 6.09459116661377 2.46872257789606 153 4 0.797660335206001 0.793586382223572
"168" 4 123.811688311688 25.6624059311812 "1011000" 3 4821.11585886368 118.710526315789 24.093183845719 126.871469970097 11.2637236280946 5.26586568145249 2.29474741125303 154 4 0.799305008788138 0.795291108963901
"169" 4 123.727272727273 26.3826227041335 "1011000" 4 3550.06054819367 119.052631578947 20.7102890846242 93.4226460050967 9.66553909542022 4.51092911467159 2.12389479840024 154 4 0.798073380682973 0.794034848296633
"170" 4 121.928571428571 26.0537672166836 "1011000" 5 4151.06568639836 126.342105263158 22.4093082925552 109.238570694694 10.4517257280649 4.87469623196647 2.20787142559672 154 4 0.796654774802929 0.792587870298987
"171" 4 123.150326797386 24.1856229699616 "0111000" 1 16641.6616603015 121.435897435897 29.9242859227953 426.709273341064 20.6569424974042 14.2596309379604 3.77619265106541 153 4 0.508920343006871 0.499032833134526
"172" 4 121.385620915033 24.5174814600689 "0111000" 2 15826.9141367386 128.358974358974 28.1681858424929 405.818311198426 20.1449326431841 14.4069736499051 3.7956519400368 153 4 0.513781067008415 0.503991424062276
"173" 4 123.811688311688 25.6624059311812 "0111000" 3 13226.4741499142 118.710526315789 24.093183845719 348.065109208269 18.6565031345177 14.446621560567 3.80087115811192 154 4 0.532408042024491 0.52305620286498
"174" 4 123.727272727273 26.3826227041335 "0111000" 4 7731.64858678501 119.052631578947 20.7102890846242 203.464436494342 14.2640960629948 9.82431658307458 3.13437658603343 154 4 0.50765591221167 0.497809030455903
"175" 4 121.928571428571 26.0537672166836 "0111000" 5 8006.6006544657 126.342105263158 22.4093082925552 210.700017222782 14.5155095405839 9.40234363649593 3.06632412450085 154 4 0.497278766136335 0.487224341459062
"176" 4 123.150326797386 24.1856229699616 "1111000" 1 6917.58133772139 121.435897435897 29.9242859227953 177.373880454395 13.3181785712009 5.9274223255325 2.43462981283243 153 5 0.797584868361016 0.79211418912753
"177" 4 121.385620915033 24.5174814600689 "1111000" 2 6609.90994618519 128.358974358974 28.1681858424929 169.484870415005 13.0186355051136 6.01688981188592 2.45293493837197 153 5 0.798267413578534 0.792815181513089
"178" 4 123.811688311688 25.6624059311812 "1111000" 3 4766.19314198346 118.710526315789 24.093183845719 125.426135315354 11.1993810237599 5.20587632247038 2.28163895532803 154 5 0.800290217563335 0.794928881122082
"179" 4 123.727272727273 26.3826227041335 "1111000" 4 3491.3713541284 119.052631578947 20.7102890846242 91.8781935296947 9.58531134234537 4.43635495160264 2.10626564127193 154 5 0.798943917656014 0.79354643893537
"180" 4 121.928571428571 26.0537672166836 "1111000" 5 4494.3313358922 126.342105263158 22.4093082925552 118.271877260321 10.8752874564455 5.27780133667104 2.29734658610124 154 5 0.80023324637029 0.794870380501036
"181" 4 123.150326797386 24.1856229699616 "0000100" 1 28432.6016585217 121.435897435897 29.9242859227953 729.041068167224 27.0007605109046 24.3628559775211 4.9358743883451 153 2 0.141814430006474 0.136131081860822
"182" 4 121.385620915033 24.5174814600689 "0000100" 2 26785.9452842397 128.358974358974 28.1681858424929 686.8191098523 26.2072339221883 24.382795317127 4.93789381387723 153 2 0.144221778556015 0.138554373115989
"183" 4 123.811688311688 25.6624059311812 "0000100" 3 23648.3845668352 118.710526315789 24.093183845719 622.325909653557 24.9464608642901 25.8299572874482 5.08231810175713 154 2 0.190268187811696 0.184941004836773
"184" 4 123.727272727273 26.3826227041335 "0000100" 4 13947.8361470623 119.052631578947 20.7102890846242 367.048319659533 19.1585051520084 17.7229935400582 4.20986858940492 154 2 0.146869268372531 0.141256566190772
"185" 4 121.928571428571 26.0537672166836 "0000100" 5 14264.923643537 126.342105263158 22.4093082925552 375.392727461499 19.375054256995 16.7516427798984 4.09287707852293 154 2 0.128094337437723 0.122358115973497
"186" 4 123.150326797386 24.1856229699616 "1000100" 1 7017.28577155904 121.435897435897 29.9242859227953 179.93040439895 13.4138139393295 6.01285540658081 2.45211243758944 153 3 0.788311492431336 0.785488978997088
"187" 4 121.385620915033 24.5174814600689 "1000100" 2 6592.63350350966 128.358974358974 28.1681858424929 169.041884705376 13.0016108504053 6.00116335679555 2.44972720048489 153 3 0.788655089235906 0.785837157092385
"188" 4 123.811688311688 25.6624059311812 "1000100" 3 5116.30581311521 118.710526315789 24.093183845719 134.639626660926 11.6034316760572 5.58828702437558 2.36395580000464 154 3 0.794669035256891 0.79194941982983
"189" 4 123.727272727273 26.3826227041335 "1000100" 4 3546.44084217124 119.052631578947 20.7102890846242 93.3273905834536 9.66061025937045 4.50632968965855 2.12281174145484 154 3 0.79061620599167 0.787842910706792
"190" 4 121.928571428571 26.0537672166836 "1000100" 5 4399.44534285721 126.342105263158 22.4093082925552 115.774877443611 10.7598734864129 5.16637443388083 2.27296599927954 154 3 0.792292766988179 0.789541677809214
"191" 4 123.150326797386 24.1856229699616 "0100100" 1 16881.2108254755 121.435897435897 29.9242859227953 432.851559627577 20.8050849464158 14.4648918522011 3.80327383344942 153 3 0.495657586777306 0.48893302126767
"192" 4 121.385620915033 24.5174814600689 "0100100" 2 16306.1450198024 128.358974358974 28.1681858424929 418.106282559035 20.4476473600029 14.84320945967 3.85268860144056 153 3 0.504014550051148 0.497401410718496
"193" 4 123.811688311688 25.6624059311812 "0100100" 3 13082.7271432755 118.710526315789 24.093183845719 344.282293244093 18.5548455462204 14.2896138363742 3.7801605569571 154 3 0.516789843948118 0.510389709430875
"194" 4 123.727272727273 26.3826227041335 "0100100" 4 7937.54034563845 119.052631578947 20.7102890846242 208.882640674696 14.4527727676974 10.0859355377021 3.17583619503622 154 3 0.49598293763949 0.489307214959218
"195" 4 121.928571428571 26.0537672166836 "0100100" 5 8420.88916019556 126.342105263158 22.4093082925552 221.602346320936 14.8863140609399 9.88885258875021 3.1446546056364 154 3 0.486911677963387 0.480115806148333
"196" 4 123.150326797386 24.1856229699616 "1100100" 1 7006.0901691967 121.435897435897 29.9242859227953 179.64333767171 13.4031092538899 6.00326230457731 2.45015556742369 153 4 0.788337391886462 0.784075728635854
"197" 4 121.385620915033 24.5174814600689 "1100100" 2 6595.89639548092 128.358974358974 28.1681858424929 169.125548602075 13.0048278959037 6.00413351245864 2.45033334721189 153 4 0.788910325033082 0.784660197349184
"198" 4 123.811688311688 25.6624059311812 "1100100" 3 5135.01906516615 118.710526315789 24.093183845719 135.132080662267 11.6246324957939 5.60872658124337 2.36827502229859 154 4 0.795008544078689 0.790908714960263
"199" 4 123.727272727273 26.3826227041335 "1100100" 4 3548.23648569762 119.052631578947 20.7102890846242 93.3746443604638 9.66305564303879 4.50861134670434 2.12334908733923 154 4 0.790830345463951 0.78664695237323
"200" 4 121.928571428571 26.0537672166836 "1100100" 5 4395.81543504453 126.342105263158 22.4093082925552 115.679353553803 10.7554336757661 5.16211174586921 2.27202811291349 154 4 0.792468392677731 0.788317760531286
"201" 4 123.150326797386 24.1856229699616 "0010100" 1 25908.1725013427 121.435897435897 29.9242859227953 664.312115419043 25.7742529555959 22.1997650046845 4.71166265820087 153 3 0.24073708101436 0.230613575427885
"202" 4 121.385620915033 24.5174814600689 "0010100" 2 24989.8495289778 128.358974358974 28.1681858424929 640.765372537894 25.3133437644633 22.7478395705296 4.76946952716229 153 3 0.250874515237462 0.240886175440629
"203" 4 123.811688311688 25.6624059311812 "0010100" 3 18881.5751660555 118.710526315789 24.093183845719 496.883557001461 22.2908850654581 20.6234078560667 4.54130023848531 154 3 0.256192930800894 0.246341181539979
"204" 4 123.727272727273 26.3826227041335 "0010100" 4 13912.5781554669 119.052631578947 20.7102890846242 366.120477775446 19.1342749477331 17.6781925292999 4.20454427129742 154 3 0.252138287622442 0.242232834478368
"205" 4 121.928571428571 26.0537672166836 "0010100" 5 12368.3474010786 126.342105263158 22.4093082925552 325.482826344175 18.0411426008492 14.5244477024892 3.81109534156378 154 3 0.21942165969941 0.209082873735164
"206" 4 123.150326797386 24.1856229699616 "1010100" 1 7045.65375820454 121.435897435897 29.9242859227953 180.657788671911 13.4408998460636 6.03716289631802 2.45706387713426 153 4 0.791915089971793 0.787725460910823
"207" 4 121.385620915033 24.5174814600689 "1010100" 2 6487.60668695021 128.358974358974 28.1681858424929 166.34888940898 12.8976311549439 5.9055592127639 2.43013563670094 153 4 0.790947258078825 0.786738142469674
"208" 4 123.811688311688 25.6624059311812 "1010100" 3 4963.55692956456 118.710526315789 24.093183845719 130.619919199067 11.4289071743132 5.42144699660675 2.32840009375682 154 4 0.79614512681553 0.79206802935184
"209" 4 123.727272727273 26.3826227041335 "1010100" 4 3515.66230647533 119.052631578947 20.7102890846242 92.5174291177719 9.61859808484438 4.46722055591483 2.11358003300439 154 4 0.793166251143308 0.789029576166174
"210" 4 121.928571428571 26.0537672166836 "1010100" 5 4462.33742990126 126.342105263158 22.4093082925552 117.429932365823 10.836509233412 5.2402301236953 2.28915489290159 154 4 0.795616643720115 0.791528976594517
"211" 4 123.150326797386 24.1856229699616 "0110100" 1 16418.3242272324 121.435897435897 29.9242859227953 420.982672493138 20.5178622788325 14.0682612637533 3.75076808983884 153 4 0.508183779341351 0.498281439328089
"212" 4 121.385620915033 24.5174814600689 "0110100" 2 15717.3512354073 128.358974358974 28.1681858424929 403.009006036084 20.0750842099375 14.3072403842255 3.78249129334431 153 4 0.513859666789531 0.50407160638932
"213" 4 123.811688311688 25.6624059311812 "0110100" 3 13179.8882714482 118.710526315789 24.093183845719 346.839165038112 18.623618473275 14.3957381166018 3.79417159820188 154 4 0.53246297070848 0.523112230122649
"214" 4 123.727272727273 26.3826227041335 "0110100" 4 7697.87463418931 119.052631578947 20.7102890846242 202.57564826814 14.2329072317689 9.78140128514847 3.12752318698814 154 4 0.508294264652935 0.498460149945994
"215" 4 121.928571428571 26.0537672166836 "0110100" 5 8087.34592336069 126.342105263158 22.4093082925552 212.824892720018 14.5885192092967 9.49716474696914 3.08174702838652 154 4 0.498865950405367 0.488843269413474
"216" 4 123.150326797386 24.1856229699616 "1110100" 1 6919.35848533318 121.435897435897 29.9242859227953 177.419448341876 13.3198892015616 5.92894509829304 2.43494252463853 153 5 0.795830779541076 0.790312692501646
"217" 4 121.385620915033 24.5174814600689 "1110100" 2 6372.41605265905 128.358974358974 28.1681858424929 163.395283401514 12.7826164536653 5.8007031164579 2.40846488794375 153 5 0.794936247055752 0.789393983462664
"218" 4 123.811688311688 25.6624059311812 "1110100" 3 4818.02057343588 118.710526315789 24.093183845719 126.790015090418 11.260107241515 5.262484854734 2.294010648348 154 5 0.799341417435939 0.793954609850326
"219" 4 123.727272727273 26.3826227041335 "1110100" 4 3552.84554220226 119.052631578947 20.7102890846242 93.4959353211121 9.66932962108088 4.514467902359 2.12472772428822 154 5 0.797766352633503 0.792337261429033
"220" 4 121.928571428571 26.0537672166836 "1110100" 5 4485.29528993524 126.342105263158 22.4093082925552 118.034086577243 10.8643493398014 5.26719009066676 2.29503596718369 154 5 0.800243510959343 0.794880920649527
"221" 4 123.150326797386 24.1856229699616 "0001100" 1 26458.5800567349 121.435897435897 29.9242859227953 678.42512965987 26.0465953563968 22.6713890988145 4.76144821444217 153 3 0.165583240656076 0.154457683864824
"222" 4 121.385620915033 24.5174814600689 "0001100" 2 24654.426441604 128.358974358974 28.1681858424929 632.16478055395 25.1428872756084 22.4425095776066 4.73735259164932 153 3 0.166308085593958 0.155192193401878
"223" 4 123.811688311688 25.6624059311812 "0001100" 3 23222.9499326032 118.710526315789 24.093183845719 611.130261384294 24.7210489539642 25.3652761419028 5.03639515347067 154 3 0.229007391606383 0.218795568978652
"224" 4 123.727272727273 26.3826227041335 "0001100" 4 14030.7107820329 119.052631578947 20.7102890846242 369.229231106129 19.2153384332967 17.8282992379982 4.22235707135223 154 3 0.18763098718422 0.176871132709839
"225" 4 121.928571428571 26.0537672166836 "0001100" 5 15453.9812380237 126.342105263158 22.4093082925552 406.683716790096 20.1664006900115 18.1479816994264 4.26004480016659 154 3 0.179133951985246 0.168261553998296
"226" 4 123.150326797386 24.1856229699616 "1001100" 1 6965.58537928012 121.435897435897 29.9242859227953 178.604753314875 13.3643089351779 5.96855523221759 2.44306267463968 153 4 0.796436053323794 0.792337450370582
"227" 4 121.385620915033 24.5174814600689 "1001100" 2 6643.4128664699 128.358974358974 28.1681858424929 170.343919653074 13.0515868634076 6.04738695653247 2.45914354126238 153 4 0.79750111773547 0.793423959032157
"228" 4 123.811688311688 25.6624059311812 "1001100" 3 4814.48914814257 118.710526315789 24.093183845719 126.697082845857 11.2559798705336 5.25862765407692 2.29316978308997 154 4 0.799287529807165 0.795273280403308
"229" 4 123.727272727273 26.3826227041335 "1001100" 4 3602.26156491716 119.052631578947 20.7102890846242 94.7963569715041 9.73634207346394 4.57725899354456 2.13945296595755 154 4 0.798212248343949 0.794176493310828
"230" 4 121.928571428571 26.0537672166836 "1001100" 5 4078.83130083408 126.342105263158 22.4093082925552 107.337665811423 10.3603892692998 4.78986965640001 2.18857708486587 154 4 0.796368303640783 0.792295669713599
"231" 4 123.150326797386 24.1856229699616 "0101100" 1 16525.5811522076 121.435897435897 29.9242859227953 423.732850056605 20.5847722857603 14.1601657981025 3.76299957455518 153 4 0.498564003099252 0.488467976316015
"232" 4 121.385620915033 24.5174814600689 "0101100" 2 15961.3519532901 128.358974358974 28.1681858424929 409.265434699745 20.230309802367 14.5293501323877 3.81173846589554 153 4 0.50711447715667 0.49719060756922
"233" 4 123.811688311688 25.6624059311812 "0101100" 3 13360.4083642598 118.710526315789 24.093183845719 351.58969379631 18.750725153879 14.5929112585418 3.82006691807118 154 4 0.525778649959922 0.51629422295912
"234" 4 123.727272727273 26.3826227041335 "0101100" 4 7953.92418746499 119.052631578947 20.7102890846242 209.313794406973 14.467681030731 10.106753872517 3.1791121201551 154 4 0.502341056692765 0.49238787782662
"235" 4 121.928571428571 26.0537672166836 "0101100" 5 8436.63960764618 126.342105263158 22.4093082925552 222.016831780163 14.9002292526042 9.90734871785047 3.14759411580503 154 4 0.493622082417029 0.483494524065369
"236" 4 123.150326797386 24.1856229699616 "1101100" 1 6936.7486919559 121.435897435897 29.9242859227953 177.865351075792 13.3366169276842 5.94384613001912 2.43800043683735 153 5 0.79659328245463 0.791095803602053
"237" 4 121.385620915033 24.5174814600689 "1101100" 2 6668.3630164375 128.358974358974 28.1681858424929 170.983667088141 13.0760723112157 6.07009865826022 2.4637570209459 153 5 0.798214451275395 0.792760787796352
"238" 4 123.811688311688 25.6624059311812 "1101100" 3 4842.21759093491 118.710526315789 24.093183845719 127.426778708813 11.288347031732 5.2889140565561 2.29976391322155 154 5 0.799979389973 0.794609709166906
"239" 4 123.727272727273 26.3826227041335 "1101100" 4 3609.07437912695 119.052631578947 20.7102890846242 94.9756415559723 9.74554470288718 4.58591578166257 2.14147514150003 154 5 0.798714065749114 0.79331041650748
"240" 4 121.928571428571 26.0537672166836 "1101100" 5 4058.77058547558 126.342105263158 22.4093082925552 106.809752249357 10.3348803693781 4.76631187607168 2.1831884655411 154 5 0.796592965794298 0.791132374271997
"241" 4 123.150326797386 24.1856229699616 "0011100" 1 20368.6404366437 121.435897435897 29.9242859227953 522.272831708814 22.8532892973597 17.4531426766967 4.17769585737123 153 4 0.341066120114133 0.32779899501576
"242" 4 121.385620915033 24.5174814600689 "0011100" 2 19925.8996955137 128.358974358974 28.1681858424929 510.920505013172 22.6035507169376 18.1382112383832 4.25889789010998 153 4 0.358848165593633 0.345939068256592
"243" 4 123.811688311688 25.6624059311812 "0011100" 3 16522.4298161208 118.710526315789 24.093183845719 434.800784634757 20.8518772448611 18.0466304253938 4.24813258095763 154 4 0.383128905739208 0.370791483853992
"244" 4 123.727272727273 26.3826227041335 "0011100" 4 11579.5756246624 119.052631578947 20.7102890846242 304.725674333222 17.4563935087756 14.7137335016466 3.83584847219577 154 4 0.370454193561752 0.357863277432987
"245" 4 121.928571428571 26.0537672166836 "0011100" 5 12682.5435602573 126.342105263158 22.4093082925552 333.751146322561 18.268857280152 14.8934158058524 3.85919885544298 154 4 0.363569304820382 0.35084069091679
"246" 4 123.150326797386 24.1856229699616 "1011100" 1 6978.29250538199 121.435897435897 29.9242859227953 178.930577061077 13.3764934516142 5.97944350360499 2.44529006533069 153 5 0.796539972086366 0.791041052413025
"247" 4 121.385620915033 24.5174814600689 "1011100" 2 6694.35762235391 128.358974358974 28.1681858424929 171.650195444972 13.1015340874637 6.09376111066515 2.46855445770701 153 5 0.797660890814442 0.79219226624186
"248" 4 123.811688311688 25.6624059311812 "1011100" 3 4824.65647819553 118.710526315789 24.093183845719 126.96464416304 11.26785889879 5.26973292430175 2.29558988591206 154 5 0.799307989462027 0.793920284481142
"249" 4 123.727272727273 26.3826227041335 "1011100" 4 3601.52535895768 119.052631578947 20.7102890846242 94.7769831304654 9.73534709861263 4.57632352417668 2.13923433129161 154 5 0.798219068687616 0.792802130934263
"250" 4 121.928571428571 26.0537672166836 "1011100" 5 4209.3453008295 126.342105263158 22.4093082925552 110.772244758671 10.5248394172392 4.94313538430241 2.22331630325116 154 5 0.797037444147761 0.791588784930252
"251" 4 123.150326797386 24.1856229699616 "0111100" 1 16621.126115444 121.435897435897 29.9242859227953 426.18272090882 20.6441933944831 14.2420347809927 3.77386205113445 153 5 0.509868335429545 0.496621533684397
"252" 4 121.385620915033 24.5174814600689 "0111100" 2 15799.725803397 128.358974358974 28.1681858424929 405.121174446077 20.1276221756589 14.3822245675096 3.7923903500971 153 5 0.514636979489157 0.501519060015891
"253" 4 123.811688311688 25.6624059311812 "0111100" 3 13186.065308156 118.710526315789 24.093183845719 347.001718635686 18.6279821407388 14.4024849873606 3.79506060391143 154 5 0.532466732202456 0.51991550353675
"254" 4 123.727272727273 26.3826227041335 "0111100" 4 7700.02549469059 119.052631578947 20.7102890846242 202.632249860279 14.2348954987481 9.78413430311397 3.12796008656024 154 5 0.508294633466793 0.495094489398787
"255" 4 121.928571428571 26.0537672166836 "0111100" 5 8084.32747795702 126.342105263158 22.4093082925552 212.745459946237 14.5857965139459 9.49362011396468 3.08117187348656 154 5 0.498866893550444 0.485413655793409
"256" 4 123.150326797386 24.1856229699616 "1111100" 1 6917.63202106722 121.435897435897 29.9242859227953 177.375180027365 13.3182273605523 5.92746575423697 2.43463873177048 153 6 0.797584868963004 0.790700000560385
"257" 4 121.385620915033 24.5174814600689 "1111100" 2 6609.30642094414 128.358974358974 28.1681858424929 169.469395408824 13.0180411509883 6.01634043301334 2.45282295182782 153 6 0.79834285932845 0.79148377291105
"258" 4 123.811688311688 25.6624059311812 "1111100" 3 4783.05529659902 118.710526315789 24.093183845719 125.86987622629 11.2191744895197 5.22429401744076 2.28567145877109 154 6 0.800458953548511 0.793717701979204
"259" 4 123.727272727273 26.3826227041335 "1111100" 4 3612.91744663689 119.052631578947 20.7102890846242 95.0767749114971 9.75073201926384 4.59079902376081 2.14261499662464 154 6 0.799679281523054 0.792911689682617
"260" 4 121.928571428571 26.0537672166836 "1111100" 5 4492.38019828999 126.342105263158 22.4093082925552 118.220531533947 10.8729265395268 5.27551006887715 2.29684785496932 154 6 0.800244061640592 0.793495550209531
"261" 4 123.150326797386 24.1856229699616 "0000010" 1 27379.4415734174 121.435897435897 29.9242859227953 702.036963420959 26.4959801370125 23.4604416370107 4.84359800530666 153 2 0.150854278980875 0.145230797384721
"262" 4 121.385620915033 24.5174814600689 "0000010" 2 29854.8691261973 128.358974358974 28.1681858424929 765.50946477429 27.6678417079159 27.1763850556356 5.2130974531113 153 2 0.195949270572531 0.190624431304799
"263" 4 123.811688311688 25.6624059311812 "0000010" 3 18164.0971231514 118.710526315789 24.093183845719 478.002555872405 21.8632695604387 19.8397421832374 4.45418254938405 154 2 0.158592661230443 0.153057086633275
"264" 4 123.727272727273 26.3826227041335 "0000010" 4 13393.4733283344 119.052631578947 20.7102890846242 352.459824429852 18.7739134021081 17.0185854475361 4.12535882651875 154 2 0.160534320209584 0.155011519684647
"265" 4 121.928571428571 26.0537672166836 "0000010" 5 16571.4134629189 126.342105263158 22.4093082925552 436.089827971551 20.8827638968493 19.4602092254864 4.41137271441514 154 2 0.16962029296328 0.164157268574881
"266" 4 123.150326797386 24.1856229699616 "1000010" 1 7231.54684989336 121.435897435897 29.9242859227953 185.424278202394 13.6170583534915 6.1964478845306 2.48926653545389 153 3 0.790401419311167 0.78760677156865
"267" 4 121.385620915033 24.5174814600689 "1000010" 2 6545.50532494049 128.358974358974 28.1681858424929 167.833469870269 12.955055764846 5.95826336877843 2.44095542130094 153 3 0.788715900915839 0.785898779594717
"268" 4 123.811688311688 25.6624059311812 "1000010" 3 5140.87218177923 118.710526315789 24.093183845719 135.286110046822 11.6312557381747 5.61511965015202 2.3696243689986 154 3 0.795376443622118 0.792666197842278
"269" 4 123.727272727273 26.3826227041335 "1000010" 4 3531.45425346804 119.052631578947 20.7102890846242 92.9330066702117 9.64017669289374 4.48728679210988 2.11832169230971 154 3 0.790974773153852 0.78820622710291
"270" 4 121.928571428571 26.0537672166836 "1000010" 5 4370.6770383121 126.342105263158 22.4093082925552 115.017816797687 10.7246359750663 5.13259112223013 2.26552226257659 154 3 0.791416081855964 0.788653380953394
"271" 4 123.150326797386 24.1856229699616 "0100010" 1 16438.2045440415 121.435897435897 29.9242859227953 421.492424206192 20.5302806655484 14.0852959797819 3.75303823318946 153 3 0.499258122532846 0.492581564166617
