"dataset" "k_fold" "response_mean" "response_sd" "num_training_samples" "superset_num_coefficients" "superset_predictor_matrix" "added_predictor" "added_predictor_coefficient" "added_predictor_pvalue" "superset_anova_pvalue" "superset_mse" "superset_test_sd" "mse_diff" "mse_ratio" "std_mse_diff" "std_mse_ratio" "superset_r_sq" "superset_r_sq_adj" "r_sq_diff" "r_sq_ratio" "r_sq_adj_diff" "r_sq_adj_ratio" "aic_diff" "aic_ratio" "aic_corrected_diff" "aic_corrected_ratio" "bic_diff" "bic_ratio" "superset_normality_pvalue" "normality_pvalue_diff" "normality_pvalue_ratio" "added_predictor_vif" "mean_vif" "max_vif" "null_ptransform_pvalue" "response_est_ptransform" "added_predictor_est_ptransform"
"11" 1 1 0.240195055786419 0.230578720230437 1488 4 "111" "CAC" 0.289751471840199 1.66630432831826e-147 0.445141525466994 0.000509372838965172 0.210314492487838 -0.000252177409775828 0.668863072144315 -0.00119904913252904 0.668863072144315 0.990118208609886 0.990098231942655 0.00563052242390583 1.00571924108642 0.00563143776181196 1.0057202922385 -668.999222982906 1.06334940640809 -668.983012307743 1.06334811390535 -663.694034767512 1.06294190237474 1.13684203413401e-10 -5.05801416736288e-10 0.18351386975848 12.6499566236947 61.2754609395441 104.054096410483 1 0.666674822316883 0.410579396384408
"12" 1 1 0.240195055786419 0.230578720230437 1488 4 "111" "SMI" 0.70558106595535 2.42667234736877e-145 0.43694604327182 0.000509372838965172 0.210314492487838 -0.000278973633579908 0.646128138711301 -0.00132645939079087 0.646128138711301 0.990118208609886 0.990098231942655 0.00552685910867978 1.00561335330793 0.00552763483269336 1.00561425950452 -659.022070304403 1.06234573989263 -659.00585962924 1.06234444477088 -653.716882089009 1.06193710760511 1.13684203413401e-10 -2.35037406518776e-06 4.83662182212384e-05 104.054096410483 61.2754609395441 104.054096410483 1 0.666674822316883 0.799172105524493
"13" 1 2 0.234322239267682 0.226435679443062 1488 2 "100" "SMI" 0.927158359070015 0 74.888061171657 0.000890826301622686 0.228255025525838 -0.0511461535615476 0.0171191007619022 -0.224074600082608 0.0171191007619022 0.982227070336623 0.982215110087859 0.982227070336623 Inf 0.982215110087859 Inf -5994.75723164953 2.35651429200005 -5994.74644636284 2.35651680905574 -5989.45204343414 2.35694279334338 1.52392619842814e-17 1.52392619842814e-17 1.62518886804022e+22 0 0 0 1 0.618519723783037 0.776079967095115
"14" 1 2 0.234322239267682 0.226435679443062 1488 2 "010" "CAC" 1.04899836605629 0 71.1392767711596 0.00334533078860675 0.228255025525838 -0.0486916490745636 0.064287566215472 -0.213321257494293 0.064287566215472 0.933058251416553 0.933013203133523 0.933058251416553 Inf 0.933013203133523 Inf -4021.45150328815 1.90998788241078 -4021.44071800146 1.90998876756496 -4016.14631507276 1.90987969512581 1.7107027056614e-21 1.7107027056614e-21 1824376401321047552 0 0 0 1 0.405463109180282 0.229295459364211
"15" 1 2 0.234322239267682 0.226435679443062 1488 2 "001" "FTSE" 0.887086624567124 0 72.4749919046437 0.00247617068183171 0.228255025525838 -0.0495608091813386 0.0475848269508093 -0.217129104023729 0.0475848269508093 0.950577406564116 0.950544147752921 0.950577406564116 Inf 0.950544147752921 Inf -4472.93323228548 2.0121507214209 -4472.92244699879 2.01215197994536 -4467.62804407009 2.01216532560527 2.61727881993515e-25 2.61727881993515e-25 279119317398928 0 0 0 1 0.505536290199249 0.80971012558734
"16" 1 2 0.234322239267682 0.226435679443062 1488 3 "110" "CAC" 0.290309261379143 1.1891617103875e-176 0.566135790647809 0.00049326603680946 0.228255025525838 -0.000397560264813225 0.553717414843894 -0.001741737181459 0.553717414843894 0.989652471533565 0.98963853546829 0.00742540119694213 1.00755976028476 0.0074234253804315 1.00755784074607 -802.902052301535 1.07709838191285 -802.888557061624 1.07709728545113 -797.596864086143 1.07666706593763 1.06491815458259e-09 1.06491813934333e-09 69879903.3497164 9.62411917797562 9.62411917797562 9.62411917797562 1 0.709325350003143 0.420026196146275
"17" 1 2 0.234322239267682 0.226435679443062 1488 3 "101" "FTSE" -0.267943295010516 1.44186642402177e-35 0.134301081356927 0.000783263865364172 0.228255025525838 -0.000107562436258514 0.879255432779002 -0.000471237976078375 0.879255432779002 0.983988554819201 0.983966990583267 0.00176148448257829 1.00179335770289 0.00175188049540864 1.00178360165448 -153.3065834833 1.01472120975313 -153.293088243388 1.01471995195104 -148.001395267907 1.01422627550431 3.16010189860765e-10 3.16010174621503e-10 20736580.95692 49.2336905319834 49.2336905319834 49.2336905319834 1 0.596305416655585 0.906603915913914
"18" 1 2 0.234322239267682 0.226435679443062 1488 3 "110" "SMI" 0.690421814038091 0 4.31492019114529 0.00049326603680946 0.228255025525838 -0.00285206475179729 0.147449106823572 -0.0124950797697746 0.147449106823572 0.989652471533565 0.98963853546829 0.0565942201170114 1.06065454116192 0.0566253323347673 1.06069081567612 -2776.20778066292 1.32890776650586 -2776.19428542301 1.32890721728685 -2770.90259244753 1.32869242411873 1.06491815458259e-09 1.06491815458088e-09 622503343835.461 9.62411917797562 9.62411917797562 9.62411917797562 1 0.709325350003143 0.854390634054501
"19" 1 2 0.234322239267682 0.226435679443062 1488 3 "011" "FTSE" 0.509405058995913 0 3.88888612109962 0.000799864865665087 0.228255025525838 -0.00254546592294166 0.239098886241445 -0.0111518505105313 0.239098886241445 0.984064635636393 0.984043173866207 0.0510063842198401 1.05466580906648 0.0510299707326839 1.05469372840738 -2133.69962175867 1.25278741089742 -2133.68612651876 1.25278661876141 -2128.39443354328 1.25247626089382 2.53047438040846e-06 2.53047438040846e-06 1479201717536372 6.14550243451557 6.14550243451557 6.14550243451557 1 0.611331574018471 0.909884139759191
"20" 1 2 0.234322239267682 0.226435679443062 1488 4 "111" "FTSE" -0.00690496074074463 0.718950480166499 6.88655939140581e-05 0.000492755887779585 0.228255025525838 -5.10149029875687e-07 0.998965773047795 -2.23499582846206e-06 0.998965773047795 0.989653374770336 0.989632458412055 9.03236771043758e-07 1.00000091268076 -6.07705623523191e-06 0.999993859317299 1.87010666531205 0.999833277697246 1.88631734047522 0.999831831889513 7.17529488070613 0.999359404725862 9.21723285714158e-10 -1.43194868868433e-10 0.865534390363961 63.7641013636509 58.6953019432315 99.8573049704871 1 0.662097661435506 0.950583695387154
"21" 1 2 0.234322239267682 0.226435679443062 1488 3 "101" "SMI" 1.19984422369121 0 2.54737034837026 0.000783263865364172 0.228255025525838 -0.00169290681646754 0.316320628101761 -0.00741673403495734 0.316320628101761 0.983988554819201 0.983966990583267 0.033411148255085 1.03514826675278 0.0334228428303464 1.0351617995959 -1675.13058284735 1.18838266324814 -1675.11708760744 1.18838171623685 -1669.82539463196 1.18801038883339 3.16010189860765e-10 3.16010189860765e-10 1207399790399842 49.2336905319834 49.2336905319834 49.2336905319834 1 0.596305416655585 0.751421682823059
"22" 1 2 0.234322239267682 0.226435679443062 1488 3 "011" "CAC" 0.492650283231331 0 2.55317098761548 0.000799864865665087 0.228255025525838 -0.00167630581616662 0.323024931816655 -0.00734400398109469 0.323024931816655 0.984064635636393 0.984043173866207 0.0334872290722774 1.03522830317766 0.0334990261132858 1.03524194661813 -1682.21789276134 1.18917969145032 -1682.20439752143 1.18917874685338 -1676.91270454595 1.18880836920726 2.53047438040846e-06 2.53047438040846e-06 9668340878069516288 6.14550243451557 6.14550243451557 6.14550243451557 1 0.611331574018471 0.355333930189026
"23" 1 2 0.234322239267682 0.226435679443062 1488 4 "111" "CAC" 0.288569821251114 6.83020672068364e-143 0.431903574884797 0.000492755887779585 0.228255025525838 -0.000290507977584587 0.629105860194995 -0.00127273420120909 0.629105860194995 0.989653374770336 0.989632458412055 0.00566481995113488 1.00575699780591 0.00566546782878763 1.00575778240836 -647.725362152923 1.06129525552376 -647.70915147776 1.06129395599761 -642.420173937529 1.06088491699582 9.21723285714158e-10 6.05713095853393e-10 2.91675178613788 12.4644994955564 58.6953019432315 99.8573049704871 1 0.662097661435506 0.39870544025534
"24" 1 2 0.234322239267682 0.226435679443062 1488 4 "111" "SMI" 0.698867441462944 2.35061346171002e-141 0.426102935639582 0.000492755887779585 0.228255025525838 -0.000307108977885503 0.616048921426069 -0.00134546425507174 0.616048921426069 0.989653374770336 0.989632458412055 0.00558873913394242 1.00567923989091 0.00558928454584817 1.00567991800999 -640.638052238932 1.06058393976923 -640.621841563769 1.06058263839434 -635.332864023538 1.06017280445974 9.21723285714158e-10 -2.52955265712275e-06 0.000364249206729917 99.8573049704871 58.6953019432315 99.8573049704871 1 0.662097661435506 0.797118363220826
"25" 1 3 0.23435504522198 0.225575762234721 1488 2 "100" "SMI" 0.92432025870425 0 74.2875850969297 0.000824763067997811 0.231647473912805 -0.0527653724357695 0.0153902030708586 -0.227783068576138 0.0153902030708586 0.981794071088574 0.981781819454044 0.981794071088574 Inf 0.981781819454044 Inf -5958.93986469447 2.34496326752511 -5958.92907940778 2.34496573604074 -5953.63467647908 2.34537682455647 5.98322919261649e-18 5.98322919261649e-18 5.13528963330366e+21 0 0 0 1 0.614463452154994 0.776085566332616
"26" 1 3 0.23435504522198 0.225575762234721 1488 2 "010" "CAC" 1.05000752431462 0 70.6178252608956 0.00349700745343946 0.231647473912805 -0.0500931280503279 0.0652546857843572 -0.216247245023632 0.0652546857843572 0.933294063386934 0.933249173792982 0.933294063386934 Inf 0.933249173792982 Inf -4026.70245208747 1.90884738062189 -4026.69166680078 1.90884825935637 -4021.39726387208 1.90873810288069 2.37476465000555e-21 2.37476465000555e-21 2038214465151804416 0 0 0 1 0.414567374013336 0.228511551137241
"27" 1 3 0.23435504522198 0.225575762234721 1488 2 "001" "FTSE" 0.883756961495151 0 71.8500441690072 0.00234405658967292 0.231647473912805 -0.0512460789140944 0.0437404490143178 -0.221224423683481 0.0437404490143178 0.949579223507414 0.949545292971416 0.949579223507414 Inf 0.949545292971416 Inf -4443.17971179774 2.00284843261917 -4443.16892651104 2.00284965401739 -4437.87452358234 2.0028518474446 2.62816376765963e-25 2.62816376765962e-25 225570201578469 0 0 0 1 0.503043761300865 0.81794557581629
"28" 1 3 0.23435504522198 0.225575762234721 1488 3 "110" "CAC" 0.299585374132714 1.03938060760796e-190 0.609716950299471 0.000549009422300322 0.231647473912805 -0.000275753645697489 0.665657136701203 -0.00119040212716192 0.665657136701203 0.989852167014901 0.989838499899769 0.00805809592632689 1.00820752147891 0.00805668044572538 1.0082061821538 -867.71683710222 1.08351863756987 -867.703341862309 1.08351755516847 -862.411648886828 1.08309286714198 4.76032083610877e-11 4.76032023778585e-11 7956106.44830918 9.42849688822763 9.42849688822763 9.42849688822763 1 0.711312623614736 0.416370868448912
"29" 1 3 0.23435504522198 0.225575762234721 1488 3 "101" "FTSE" -0.277330846748669 1.32911613018126e-37 0.144293348402858 0.00074410756089983 0.231647473912805 -8.06555070979807e-05 0.902207663961264 -0.000348182113690307 0.902207663961264 0.983701070135246 0.983679118714553 0.00190699904667246 1.00194236154284 0.00189729926050908 1.00193250600379 -162.644004086595 1.01565465258872 -162.630508846683 1.01565339424132 -157.338815871202 1.0151595045595 7.11374608571409e-11 7.11374548739117e-11 11889476.1619573 49.0355880125938 49.0355880125938 49.0355880125938 1 0.590743459239216 0.909846117101223
"30" 1 3 0.23435504522198 0.225575762234721 1488 3 "110" "SMI" 0.681209851293993 0 4.27947678633361 0.000549009422300322 0.231647473912805 -0.00294799803113914 0.156994066958693 -0.012726225679667 0.156994066958693 0.989852167014901 0.989838499899769 0.0565581036279665 1.06060051793613 0.0565893261067875 1.0606368885137 -2799.95424970922 1.33107100681482 -2799.94075446931 1.33107046556199 -2794.64906149383 1.33085880436054 4.76032083610877e-11 4.7603208358713e-11 20045442549.8445 9.42849688822763 9.42849688822763 9.42849688822763 1 0.711312623614736 0.858355740116298
"31" 1 3 0.23435504522198 0.225575762234721 1488 3 "011" "FTSE" 0.503859837768541 0 3.86549891201174 0.000888836606862433 0.231647473912805 -0.00260817084657703 0.254170635521015 -0.0112592242104862 0.254170635521015 0.984380983343487 0.984359947630818 0.051086919956553 1.05473828877809 0.0511107738378367 1.05476648174261 -2158.28549084554 1.2551990806715 -2158.27199560563 1.25519829776898 -2152.98030263015 1.25489157066442 4.31992824215848e-06 4.31992824215848e-06 1819097417568680 6.04192421347094 6.04192421347094 6.04192421347094 1 0.615522013321212 0.923799782667084
"32" 1 3 0.23435504522198 0.225575762234721 1488 4 "111" "FTSE" -0.00534681232094446 0.777534032786901 4.13153571043878e-05 0.000548528781765864 0.231647473912805 -4.80640534458558e-07 0.999124531356047 -2.07487923930237e-06 0.999124531356047 0.989852713043858 0.989832199660523 5.46028957382205e-07 1.00000055162677 -6.30023924574896e-06 0.999993635083656 1.91993236882445 0.999829448744349 1.93614304398761 0.99982800810142 7.22512058421853 0.9993572700546 4.3058608386643e-11 -4.5445999744447e-12 0.904531645430866 63.6560539624021 58.4106026124899 99.3360534650875 1 0.660475216730125 0.955616236547975
"33" 1 3 0.23435504522198 0.225575762234721 1488 3 "101" "SMI" 1.20665808243164 0 2.58183427632536 0.00074410756089983 0.231647473912805 -0.00159994902877309 0.317444367246979 -0.00690682700634728 0.317444367246979 0.983701070135246 0.983679118714553 0.0341218466278325 1.0359336491186 0.0341338257431368 1.03594754878551 -1678.40415698333 1.18914282979315 -1678.39066174342 1.18914188312244 -1673.09896876794 1.18877069128196 7.11374608571409e-11 7.11374608571406e-11 270673622901698 49.0355880125938 49.0355880125938 49.0355880125938 1 0.590743459239216 0.749789315788739
"34" 1 3 0.23435504522198 0.225575762234721 1488 3 "011" "CAC" 0.498392386193309 0 2.63328000390011 0.000888836606862433 0.231647473912805 -0.00145521998281049 0.37918735015969 -0.00628204555063807 0.37918735015969 0.984380983343487 0.984359947630818 0.0348017598360734 1.0366496643719 0.0348146546594024 1.03666455398926 -1741.80823113528 1.19628796581752 -1741.79473589536 1.19628704083577 -1736.50304291988 1.19592438101053 4.31992824215848e-06 4.31992824215848e-06 16437058813900914688 6.04192421347094 6.04192421347094 6.04192421347094 1 0.615522013321212 0.35328765986694
"35" 1 3 0.23435504522198 0.225575762234721 1488 4 "111" "CAC" 0.298238778687071 6.55940808794117e-155 0.465464917253718 0.000548528781765864 0.231647473912805 -0.000195578779133967 0.73716329545495 -0.000844294892710916 0.73716329545495 0.989852713043858 0.989832199660523 0.00615164290861181 1.00625356939763 0.00615308094597056 1.00625517084678 -703.152900646801 1.066636025685 -703.136689971638 1.06663474475586 -697.847712431407 1.06623316440533 4.3058608386643e-11 -2.80788524704978e-11 0.60528739524614 12.2397004099801 58.4106026124899 99.3360534650875 1 0.660475216730125 0.392297771795699
"36" 1 3 0.23435504522198 0.225575762234721 1488 4 "111" "SMI" 0.687745944012502 3.66433016611662e-141 0.414019189678968 0.000548528781765864 0.231647473912805 -0.00034030782509657 0.617131177463712 -0.00146907634842012 0.617131177463712 0.989852713043858 0.989832199660523 0.00547172970037091 1.00555854876614 0.00547225202970503 1.00555919818038 -639.748826494855 1.060265269053 -639.732615819692 1.06026397151027 -634.443638279461 1.05985525175669 4.3058608386643e-11 -4.3198851835501e-06 9.96743602507816e-06 99.3360534650875 58.4106026124899 99.3360534650875 1 0.660475216730125 0.796647784606932
"37" 1 4 0.236564888413115 0.227027867622253 1488 2 "100" "SMI" 0.920666349969543 0 75.3043989887922 0.000930720431834714 0.226010417368343 -0.0500187097403207 0.0182675336836911 -0.221311523259577 0.0182675336836911 0.982541806012788 0.982530057564614 0.982541806012788 Inf 0.982530057564614 Inf -6021.34390256587 2.36493114935863 -6021.33311727917 2.36493370166425 -6016.03871435047 2.36537054084432 2.14274615258427e-17 2.14274615258427e-17 1.26615245694413e+22 0 0 0 1 0.621911086668461 0.776790453775267
"38" 1 4 0.236564888413115 0.227027867622253 1488 2 "010" "CAC" 1.04611697177586 0 71.534844106376 0.00333609149352138 0.226010417368343 -0.047613338678634 0.0654784848868556 -0.21066877904586 0.0654784848868556 0.933358155233173 0.933313308769669 0.933358155233173 Inf 0.933313308769669 Inf -4028.13282720973 1.91310578810649 -4028.12204192303 1.91310668623525 -4022.82763899433 1.91300116405089 3.17015455484112e-21 3.17015455484112e-21 1873249882476150272 0 0 0 1 0.425438775443461 0.263147291235223
"39" 1 4 0.236564888413115 0.227027867622253 1488 2 "001" "FTSE" 0.88101730967252 0 72.8493833793954 0.00240361947906755 0.226010417368343 -0.0485458106930878 0.0471765723570578 -0.214794571234165 0.0471765723570578 0.950509740117072 0.95047643576991 0.950509740117072 Inf 0.95047643576991 Inf -4470.89734543093 2.01347259866075 -4470.88656014424 2.01347386424223 -4465.59215721554 2.01348882020049 7.41639465472418e-26 7.41639465472401e-26 43823605994677.1 0 0 0 1 0.50340398333124 0.811139713381391
"40" 1 4 0.236564888413115 0.227027867622253 1488 3 "110" "CAC" 0.287807054807327 1.05139805614218e-176 0.559151856726993 0.000517407428052746 0.226010417368343 -0.000413313003781968 0.555921424259258 -0.00182873430611991 0.555921424259258 0.989837396742165 0.98982370973441 0.00729559072937691 1.00742522169004 0.00729365216979672 1.00742333744769 -803.148574943189 1.07698297748332 -803.135079703277 1.07698188270093 -797.843386727796 1.07655232261777 1.1015745351932e-10 1.10157432091859e-10 5140947.44197599 9.68345276183715 9.68345276183715 9.68345276183715 1 0.717385283708566 0.43794983181398
"41" 1 4 0.236564888413115 0.227027867622253 1488 3 "101" "FTSE" -0.277921644826191 2.38701048740105e-39 0.146586102126718 0.000856409495025561 0.226010417368343 -7.43109368091535e-05 0.920157617403257 -0.000328794299282429 0.920157617403257 0.984454403091498 0.984433466260645 0.00191259707870972 1.00194658086506 0.00190340869603089 1.00193725238366 -170.655119578956 1.01635754533822 -170.641624339045 1.01635629402917 -165.349931363564 1.01586517040955 1.32446405801834e-10 1.32446384374372e-10 6181152.42638966 49.4548562418058 49.4548562418058 49.4548562418058 1 0.597574033493841 0.911201412045926
"42" 1 4 0.236564888413115 0.227027867622253 1488 3 "110" "SMI" 0.686888583262271 0 4.32870673914322 0.000517407428052746 0.226010417368343 -0.00281868406546863 0.155093896272791 -0.0124714785198368 0.155093896272791 0.989837396742165 0.98982370973441 0.0564792415089922 1.06051186373883 0.0565104009647415 1.06054815723054 -2796.35965029933 1.33133808209331 -2796.34615505942 1.33133754055995 -2791.05446208394 1.33112577109225 1.1015745351932e-10 1.1015745351615e-10 34748291168.044 9.68345276183715 9.68345276183715 9.68345276183715 1 0.717385283708566 0.858386007757191
"43" 1 4 0.236564888413115 0.227027867622253 1488 3 "011" "FTSE" 0.505155866005376 0 3.86966425328862 0.000736214086242089 0.226010417368343 -0.00259987740727929 0.220681623292347 -0.0115033520912539 0.220681623292347 0.983847993212694 0.983826239668199 0.050489837979521 1.05409481633222 0.0505129308985302 1.05412215857622 -2106.92510769284 1.24964761747384 -2106.91161245293 1.2496468152143 -2101.61991947745 1.24933247481678 2.5511902653366e-06 2.5511902653366e-06 804752645715868 6.18919994504992 6.18919994504992 6.18919994504992 1 0.612284511757434 0.912861011578115
"44" 1 4 0.236564888413115 0.227027867622253 1488 4 "111" "FTSE" -0.0263399212657789 0.163164876260807 0.00102033506208021 0.000519959444698173 0.226010417368343 2.5520166454274e-06 1.00493231543859 1.12915885698678e-05 1.00493231543859 0.989850709667679 0.989830192234393 1.33129255142084e-05 1.00001344960855 6.48249998247419e-06 1.00000654914599 0.0494545312631089 0.999995598547066 0.0656652064262744 0.999994155776061 5.35464274665719 0.999522760831102 7.05546005771083e-11 -3.9602852942212e-11 0.640488667112606 63.8179915026705 58.7205613102007 99.8478820458353 1 0.666126074508505 0.956145044124869
"45" 1 4 0.236564888413115 0.227027867622253 1488 3 "101" "SMI" 1.20341930331321 0 2.6016017115235 0.000856409495025561 0.226010417368343 -0.00154720998404199 0.356299947842739 -0.00684574632469446 0.356299947842739 0.984454403091498 0.984433466260645 0.033944662974426 1.03571206221437 0.0339570304907348 1.03572632546459 -1721.10167671389 1.19376624219013 -1721.08818147398 1.19376531045897 -1715.7964884985 1.19339999479971 1.32446405801834e-10 1.32446405801834e-10 1785859733306759 49.4548562418058 49.4548562418058 49.4548562418058 1 0.597574033493841 0.749794636061361
"46" 1 4 0.236564888413115 0.227027867622253 1488 3 "011" "CAC" 0.491863686961749 0 2.55512498026918 0.000736214086242089 0.226010417368343 -0.00166740539282546 0.306293942387125 -0.00737755990294905 0.306293942387125 0.983847993212694 0.983826239668199 0.033338253095622 1.03507407834823 0.0333498038982893 1.03508745997609 -1664.16058947163 1.18735566189122 -1664.14709423172 1.18735471071973 -1658.85540125624 1.18698174761809 2.5511902653366e-06 2.5511902653366e-06 34399332615228514304 6.18919994504992 6.18919994504992 6.18919994504992 1 0.612284511757434 0.372043151853132
"47" 1 4 0.236564888413115 0.227027867622253 1488 4 "111" "CAC" 0.281181410639847 1.40584204499534e-139 0.413586089662354 0.000519959444698173 0.226010417368343 -0.000336450050327388 0.607138813521275 -0.00148864841826762 0.607138813521275 0.989850709667679 0.989830192234393 0.0053963065761814 1.00548152007776 0.0053967259737483 1.00548206268754 -632.444000832969 1.05964504532216 -632.427790157806 1.05964374393565 -627.138812617575 1.05923362767545 7.05546005771083e-11 -6.18918052247257e-11 0.532703021648408 12.4958103820963 58.7205613102007 99.8478820458353 1 0.666126074508505 0.414081223140131
